id,name,description,causality_description,aim_target,increase_rate,lv_bonus,is_inactive
4911,Memories of Bloodshed,Causes supreme damage to enemy,,0,150,20,0
4912,Memories of Bloodshed,Causes immense damage to enemy,,0,180,25,0
4913,Super Kamehameha,"Causes supreme damage to enemy 
and raises ATK by 25% for 1 turn",,0,125,20,0
4914,Waltz of Chaos,"Raises ATK for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4915,Kamehameha & Final Flash,"Causes immense damage to enemy 
and lowers ATK & DEF for 1 turn",,0,180,25,0
4916,Vegito Special,"Causes immense damage to enemy 
and raises ATK for 1 turn",,0,130,25,0
4917,Flash Blade,"Causes colossal damage to enemy 
and raises DEF for 1 turn",,0,200,5,0
4918,Shining Slash,Causes mega-colossal damage to enemy,,0,250,10,0
4919,Black Power Ball,"Raises DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4920,Binding Black Kamehameha,"Raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4921,Fierce God Slicer,Causes supreme damage to enemy,,0,150,20,0
4922,Concerto Slash,"Raises ATK for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack for 1 turn",,0,150,20,0
4923,Holy Wrath,"Causes supreme damage to enemy 
and lowers ATK for 1 turn",,0,150,20,0
4924,True Test of a God,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4925,None,None,,0,0,0,1
4926,Heat Dome Attack,Causes supreme damage to enemy,,0,150,20,0
4927,Masenko,"Causes supreme damage to enemy 
and raises ATK & DEF for 1 turn",,0,150,20,0
4928,Vegito Sword,"Raises ATK & DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
4929,Omega Finishing Blow,"Raises DEF for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
4930,Blades of Judgement,"Greatly raises ATK & DEF for 1 turn, 
causes colossal damage to enemy 
and lowers ATK for 1 turn",,0,200,5,0
4931,Holy Wrath,"Greatly raises ATK & DEF for 1 turn, 
causes mega-colossal damage to enemy 
and greatly lowers ATK for 1 turn",,0,250,10,0
4932,Black Power Ball,"Greatly raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK & DEF for 1 turn",,0,150,20,0
4933,Final Hope Slash,"Causes immense damage to enemy 
and massively lowers DEF for 1 turn",,0,180,25,0
4934,God Splitter,"Causes supreme damage to enemy 
and lowers DEF for 1 turn",,0,150,20,0
4935,Divine Hammer,"Causes immense damage to enemy 
and massively lowers DEF for 1 turn",,0,180,25,0
4936,Hellzone Grenade,"Causes supreme damage to enemy 
and seals Super Attack for 1 turn",,0,150,20,0
4937,Hellzone Grenade,"Causes supreme damage to enemy 
and seals Super Attack for 1 turn",,0,150,20,0
4938,Hellzone Grenade,"Causes immense damage to enemy 
and seals Super Attack for 1 turn",,0,180,25,0
4939,Shining Slash,Causes immense damage to enemy,,0,180,25,0
4940,Shining Slash,Causes immense damage to enemy,,0,180,25,0
4941,Heavenly Arrow,Causes immense damage to enemy,,0,180,25,0
4942,Rage of Our Warrior Race,Causes supreme damage to enemy,,0,150,20,0
4943,Kamehameha & Final Flash,Causes mega-colossal damage to enemy,,0,250,10,0
4944,Final Flash,Causes colossal damage to enemy,,0,200,5,0
4945,Vegito Special,Causes explosive damage to enemy,,0,650,10,0
4946,True Test of a God,Causes supreme damage to enemy,,0,150,20,0
4947,Divine Hammer,Causes mega-colossal damage to enemy,,0,250,10,0
4948,Zamasu's Justice and Order,Causes mega-colossal damage to enemy,,0,250,10,0
4949,Explosive Barrage,Causes supreme damage to enemy,,0,150,20,0
4950,"Power Pole, Extend!",Causes supreme damage to enemy,,0,150,20,0
4951,Rocket Launcher,Causes supreme damage to enemy,,0,150,20,0
4952,Wolf Fang Fist,Causes supreme damage to enemy,,0,150,20,0
4953,Transformation Rocket,Causes supreme damage to enemy,,0,150,20,0
4954,Imperial Conquest,Causes supreme damage to enemy,,0,150,20,0
4955,Maximum Buster,Causes supreme damage to enemy,,0,150,20,0
4956,Elegant Blaster,Causes supreme damage to enemy,,0,150,20,0
4957,God of Destruction's Discipline,Causes immense damage to enemy,,0,180,25,0
4958,Requiem of Destruction,Causes immense damage to enemy,,0,180,25,0
4959,Accel Dance,"Raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4960,Overdrive Power,"Massively raises ATK & DEF for 1 turn and 
causes immense damage to enemy; raises 
allies' ATK & DEF by 35% for 2 turns (self excluded)","Activated when there is an ally whose name 
includes ""Goku"" (Youth, Captain Ginyu, Jr., 
etc. excluded) attacking in the same turn",0,180,25,0
4961,Pretty Black Hole,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4962,Turtle School Gale Kick,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4963,Turtle School Gale Kick,"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
4964,Infinity Bullet,"Raises ATK for 1 turn and 
causes supreme damage to enemy; 
raises Super Class allies' ATK by 35% for 1 turn",,0,115,20,0
4965,Hell Breaker,"Causes supreme damage to enemy 
and lowers ATK & DEF",,0,150,20,0
4966,Finishing Blow,"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
4967,Finishing Blow,"Raises ATK for 1 turn, 
causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
4968,None,None,,0,0,0,1
4969,A-choooo!,Causes supreme damage to enemy,,0,150,20,0
4970,Whirlwind Spin,Causes supreme damage to enemy,,0,150,20,0
4971,Heat Dome Attack,Causes supreme damage to enemy,,0,150,20,0
4972,Flash Blade,"Causes supreme damage to enemy 
and lowers DEF for 1 turn",,0,150,20,0
4973,Burning Attack,"Causes immense damage 
with a medium chance of 
stunning the enemy for 1 turn",,0,180,25,0
4974,Finish Buster,"Causes immense damage 
with a medium chance of 
stunning the enemy for 1 turn",,0,180,25,0
4975,Burning Attack,"Causes immense damage to enemy 
and lowers ATK & DEF for 1 turn",,0,180,25,0
4976,Shining Slash,"Greatly raises ATK for 1 turn, 
causes immense damage to enemy 
and greatly lowers ATK for 1 turn",,0,180,25,0
4977,Final Hope Slash,"Causes mega-colossal damage, 
greatly lowers DEF for 1 turn and 
stuns the enemy for 1 turn",,0,250,10,0
4978,None,None,,0,0,0,1
4979,Lightning of Absolution,"Causes immense damage to enemy 
and greatly lowers DEF for 1 turn",,0,180,25,0
4980,Blades of Judgement,Causes colossal damage to enemy,,0,200,5,0
4981,Divine Hammer,Causes mega-colossal damage to enemy,,0,250,10,0
4982,Infinity Bullet (Extreme),"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy; 
raises Super Class allies' ATK by 35% for 1 turn",,0,115,20,0
4983,Hell Breaker (Extreme),"Causes supreme damage to enemy, 
lowers ATK & DEF and 
seals Super Attack",,0,150,20,0
4984,Rolling Smash,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4985,Rolling Smash,"Raises ATK for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
4986,Machine Pilaf's Total Offensive,"Raises ATK for 1 turn and 
causes mega-colossal damage with 
a high chance of stunning the enemy",,0,250,10,0
4987,Accel Dance,"Greatly raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4988,Pretty Black Hole,"Greatly raises ATK for 1 turn and 
causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
4989,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
4990,Shining Slash,Causes supreme damage to enemy,,0,150,20,0
4991,Shining Cross,"Causes supreme damage to enemy 
and lowers ATK by 50% for 1 turn",,0,150,20,0
4992,Black Power Ball,Causes supreme damage to enemy,,0,150,20,0
4993,Paper...Scissors...Rock!!!!,"Raises ATK and 
greatly raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4994,Lovely Carnival,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4995,Lovely Carnival,"Raises ATK & DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
4996,Lovely Fantasia,"Greatly raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
4997,Fist of Love,Causes destructive damage to enemy,,0,100,10,0
4998,Shining Love,"Greatly raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0
4999,Overheat Magnetron (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
5000,Bluffing and Machine Gun,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5001,Bluffing and Machine Gun,"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
5002,Paper...Scissors...Rock!!!!,Causes supreme damage to enemy,,0,150,20,0
5003,Kamehameha (Extreme),"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5004,Super Flame Cannon (Extreme),"Greatly raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0
5005,Supernova (Extreme),"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and greatly lowers DEF",,0,150,20,0
5006,Explosive Demon Flash (Extreme),"Raises DEF for 1 turn and 
causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0
5007,Buster Cannon (Extreme),"Causes supreme damage to enemy and 
raises ATK & DEF by 50% for 3 turns",,0,100,20,0
5008,Binding Black Kamehameha,Causes supreme damage to enemy,,0,150,20,0
5009,Binding Black Kamehameha,Causes supreme damage to enemy,,0,150,20,0
5010,Holy Light Grenade,Causes supreme damage to enemy,,0,150,20,0
5011,Funeral Song of Ire,Causes supreme damage to enemy,,0,150,20,0
5012,Bota Magetta Special (Extreme),"Greatly raises ATK for 1 turn, 
causes supreme damage to enemy 
and raises DEF by 30% for 6 turns",,0,150,20,0
5013,Dirty Burst (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
5014,Sphere of Destruction (Extreme),"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and greatly lowers DEF",,0,150,20,0
5015,Galactic Spirit Sword,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5016,Gigantic Cluster,"Raises DEF for 3 turns and 
causes supreme damage to enemy",,0,150,20,0
5017,Divine Binding Light Grenade,"Raises ATK, raises DEF for 1 turn and 
causes supreme damage to enemy",,0,120,20,0
5018,Divine Light of Destruction,"Raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
5019,Ignite Strike,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5020,Surprise Judgment,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5021,Hellish Surprise,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5022,Heat Dome Attack,"Causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
5023,Golden Metal Supernova,"Greatly raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5024,Rakshasa's Radiant Bullet,"Causes supreme damage to enemy and 
raises ATK & DEF by 30% and 
lowers enemy's ATK & DEF for 3 turns",,0,120,20,0
5025,Angelic Impulse (Extreme),"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5026,Burning Impulse (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and greatly lowers ATK","Activated when there is an ally whose name 
includes ""Paikuhan"" on the team",0,150,20,0
5027,Galactic Spirit Sword,"Raises ATK for 1 turn and 
causes immense damage to enemy",,0,180,25,0
5028,Gigantic Cluster,"Raises DEF for 4 turns and 
causes supreme damage to enemy",,0,150,20,0
5029,Divine Binding Light Grenade,"Raises ATK, raises DEF for 1 turn and 
causes immense damage to enemy",,0,150,25,0
5030,Ignite Strike,"Raises DEF for 1 turn, 
disables enemy's guard and 
causes supreme damage to enemy",,0,150,20,0
5031,Surprise Judgment,"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
5032,Giant Storm (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes colossal damage to all enemies 
and lowers ATK",,1,200,5,0
5033,Bomber DX (Extreme),"Massively raises ATK & DEF for 1 turn, 
causes mega-colossal damage to enemy 
and greatly lowers DEF",,0,250,10,0
5034,Slash Swing (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes colossal damage to enemy 
and greatly lowers ATK",,0,200,5,0
5035,Galick Gun (Extreme),"Massively raises ATK & DEF for 1 turn, 
causes mega-colossal damage to enemy 
and massively lowers DEF",,0,250,10,0
5036,Hellish Surprise,"Greatly raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5037,Leave My Dad Alone! (Extreme),"Causes colossal damage to enemy 
and greatly lowers ATK",,0,200,5,0
5038,Hidden Power (Extreme),"Raises ATK & DEF for 1 turn, 
causes mega-colossal damage to enemy 
and massively lowers DEF",,0,250,10,0
5039,Blazing Magekisen,"Raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
5040,Blazing Magekisen,"Greatly raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
5041,Masenko,"Massively raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
5042,Saiyan Aggression,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5043,Saiyan Aggression,"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and greatly lowers ATK & DEF",,0,150,20,0
5044,Heat Dome Attack (Extreme),"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and greatly lowers DEF",,0,150,20,0
5045,Boiling Fist (Extreme),"Greatly raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5046,Android Kick (Extreme),"Greatly raises DEF, 
greatly raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5047,Dark King's Flash (Extreme),"Raises DEF for 1 turn, 
causes immense damage to enemy 
and greatly lowers ATK & DEF",,0,180,25,0
5048,Dark Final Flash (Extreme),"Raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and lowers ATK & DEF",,0,180,25,0
5049,Glass Bullet (Extreme),"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy, 
lowers ATK & DEF and seals Super Attack",,0,150,20,0
5050,Finishing Blow,"Causes supreme damage to enemy 
and greatly lowers ATK for 1 turn",,0,150,20,0
5051,Wolf Fang Fist,"Causes extreme damage to enemy 
and lowers ATK for 1 turn",,0,120,15,0
5052,Turtle School Gale Kick,"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
5053,Heavenly Cross,"Causes huge damage to enemy 
and lowers DEF for 1 turn",,0,100,10,0
5054,Bankoku-Bikkuri-Shou,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5055,Grand Explosion,Causes immense damage to enemy,,0,180,25,0
5056,Finishing Blow,Causes immense damage to enemy,,0,180,25,0
5057,Accel Dance,Causes immense damage to enemy,,0,180,25,0
5058,Overdrive Power,Causes immense damage to enemy,,0,625,25,0
5059,Galactic Spirit Sword (Extreme),"Greatly raises DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
5060,Gigantic Destruction (Extreme),"Greatly raises ATK and raises DEF 
for 1 turn, causes immense damage 
to enemy and greatly lowers DEF",,0,180,25,0
5061,Hell Gate Slasher (Extreme),"Greatly raises DEF for 1 turn and 
causes immense damage with 
a high chance of stunning the enemy",,0,180,25,0
5062,Inferno Bullet (Extreme),"Raises ATK for 1 turn, 
causes immense damage to enemy, 
lowers ATK and seals Super Attack",,0,180,25,0
5063,None,None,,0,0,0,1
5064,Excellent Full Course (Extreme),"Raises ATK for 1 turn, 
causes supreme damage to enemy 
and recovers 7% HP",,0,150,20,0
5065,None,None,,0,0,0,1
5066,Infinity Bullet,Causes supreme damage to enemy,,0,150,20,0
5067,Mirage Wedge,"Raises ATK & DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
5068,Burning Blaster,"Raises ATK & DEF for 1 turn, 
causes mega-colossal damage to enemy 
and greatly lowers DEF",,0,250,10,0
5069,Excellent Full Course,"Raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
5070,Excellent Full Course,"Raises ATK & DEF for 1 turn and 
causes immense damage with 
a high chance of stunning the enemy",,0,180,25,0
5071,Appetizing Rush,"Raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and recovers 5% HP",,0,180,25,0
5072,Absolute Release Ball,"Greatly raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
5073,Absolute Release Ball,"Greatly raises ATK & DEF for 4 turns and 
causes supreme damage to enemy",,0,150,20,0
5074,Power Impact,Causes supreme damage to enemy,,0,150,20,0
5075,Overheat Magnetron,Causes supreme damage to enemy,,0,150,20,0
5076,Magic Touch,Causes supreme damage to enemy,,0,150,20,0
5077,Machine Gun Punch,Causes supreme damage to enemy,,0,150,20,0
5078,Machine Gun Punch,Causes supreme damage to enemy,,0,150,20,0
5079,Orga Blaster,Causes supreme damage to enemy,,0,150,20,0
5080,God Kamehameha,Causes immense damage to enemy,,0,180,25,0
5081,Big Bang Attack,Causes immense damage to enemy,,0,180,25,0
5082,Hell Flash,"Causes supreme damage to enemy 
and lowers DEF for 1 turn",,0,150,20,0
5083,Energy Wave,"Causes supreme damage to enemy 
and lowers DEF for 1 turn",,0,150,20,0
5084,Excellent Full Course,Causes immense damage to enemy,,0,180,25,0
5085,Appetizing Rush,"Greatly raises ATK for 1 turn and 
causes immense damage to enemy",,0,180,25,0
5086,Photon Wave,"Causes mega-colossal damage to enemy 
and greatly lowers DEF for 1 turn",,0,250,10,0
5087,Absolute Release Ball,"Causes mega-colossal damage 
and stuns the enemy for 1 turn",,0,250,10,0
5088,Galactic Eternal Sword,Causes mega-colossal damage to enemy,,0,500,10,0
5089,Makosen,Causes supreme damage to enemy,,0,150,20,0
