id,name,character_id,card_unique_info_id,cost,rarity,hp_init,hp_max,atk_init,atk_max,def_init,def_max,element,lv_max,skill_lv_max,grow_type,optimal_awakening_grow_type,price,exp_type,training_exp,special_motion,passive_skill_set_id,leader_skill_set_id,link_skill1_id,link_skill2_id,link_skill3_id,link_skill4_id,link_skill5_id,link_skill6_id,link_skill7_id,eball_mod_min,eball_mod_num100,eball_mod_mid,eball_mod_mid_num,eball_mod_max,eball_mod_max_num,max_level_reward_id,max_level_reward_type,collectable_type,face_x,face_y,aura_id,aura_scale,aura_offset_x,aura_offset_y,is_aura_front,is_selling_only,awakening_number,resource_id,bg_effect_id,selling_exchange_point,awakening_element_type,potential_board_id,open_at
53009120,Jaco,252,98,1,3,150,500,150,500,150,500,2,80,10,33,,500,5,100,3,,100912.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1009120.0,,10,1.0,,2038-01-01 00:00:00
53009121,Jaco,252,98,1,4,150,500,150,500,150,500,12,100,10,40,,500,5,100,3,,100912.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1009121.0,,10,1.0,,2038-01-01 00:00:00
53009290,Nappa,15,15,20,3,150,500,150,500,150,500,1,80,10,33,,13825,5,4320,2,,100929.0,,,,,,,,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1009290.0,,10,2.0,,2038-01-01 00:00:00
53009291,Nappa,15,15,28,4,150,500,150,500,150,500,21,100,10,40,,29466,5,6045,2,,100929.0,,,,,,,,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1009291.0,,10,2.0,,2038-01-01 00:00:00
53009470,Aka,652,10090,1,3,150,500,150,500,150,500,1,60,10,23,,500,4,100,1,,5100947.0,,,,,,,,50,3,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,1009470.0,,10,2.0,,2038-01-01 00:00:00
53009471,Aka,652,10090,1,4,150,500,150,500,150,500,21,80,10,30,,500,4,100,1,,5100947.0,,,,,,,,50,3,0,0,120,12,1.0,1,1,336,769,,,,,0,0,,1009471.0,,10,2.0,,2038-01-01 00:00:00
53009620,Captain Ginyu,17,17,1,4,150,500,150,500,150,500,23,100,10,40,,29466,15,6045,1,,100962.0,,,,,,,,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1009620.0,,10,2.0,,2038-01-01 00:00:00
53009621,Captain Ginyu,17,17,1,4,150,500,150,500,150,500,23,120,10,41,,29466,15,6045,1,,100962.0,,,,,,,,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1009621.0,,10,2.0,,2038-01-01 00:00:00
53009730,Super Saiyan God SS Vegeta,240,87,1,4,150,500,150,500,150,500,12,100,10,40,,29466,15,6045,2,,100973.0,,,,,,,,50,4,0,0,130,12,1.0,1,1,336,769,4.0,2.0,,45.0,0,0,,1009730.0,,10,1.0,,2038-01-01 00:00:00
53009731,Super Saiyan God SS Vegeta,240,87,1,4,150,500,150,500,150,500,12,120,10,41,,29466,15,6045,2,,100973.0,,,,,,,,50,4,0,0,130,12,1.0,1,1,336,769,4.0,2.0,,45.0,0,0,,1009731.0,,10,1.0,,2038-01-01 00:00:00
53010200,Cell (2nd Form),204,80,24,3,150,500,150,500,150,500,2,80,10,33,,500,5,100,1,,101020.0,,,,,,,,50,5,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1010200.0,,10,2.0,,2038-01-01 00:00:00
53010201,Cell (2nd Form),204,80,32,4,150,500,150,500,150,500,22,100,10,40,,500,5,100,1,,101020.0,,,,,,,,50,5,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1010201.0,,10,2.0,,2038-01-01 00:00:00
53010430,Super Saiyan Broly,717,189,1,4,150,500,150,500,150,500,20,100,10,40,,29466,15,6045,1,,101043.0,,,,,,,,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1010430.0,,10,2.0,,2038-01-01 00:00:00
53010431,Super Saiyan Broly,717,189,1,4,150,500,150,500,150,500,20,120,10,41,,29466,15,6045,1,,101043.0,,,,,,,,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1010431.0,,10,2.0,,2038-01-01 00:00:00
53010750,Super Vegeta,458,197,40,4,150,500,150,500,150,500,1,100,10,40,,500,15,100,1,,101075.0,,,,,,,,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1010750.0,,10,1.0,,2038-01-01 00:00:00
53010751,Super Vegeta,458,197,40,4,150,500,150,500,150,500,11,120,10,41,,500,15,100,1,,101075.0,,,,,,,,50,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1010751.0,,10,1.0,,2038-01-01 00:00:00
53010800,Fusion Android #13,289,135,1,4,150,500,150,500,150,500,22,100,10,40,,29466,15,6045,1,,101080.0,,,,,,,,50,5,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1010800.0,,10,2.0,,2038-01-01 00:00:00
53010801,Fusion Android #13,289,135,1,4,150,500,150,500,150,500,22,120,10,41,,29466,15,6045,1,,101080.0,,,,,,,,50,5,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1010801.0,,10,2.0,,2038-01-01 00:00:00
53010940,Paikuhan,80,136,42,4,150,500,150,500,150,500,12,100,10,40,,29466,15,6045,2,,101094.0,,,,,,,,50,4,0,0,130,12,1.0,1,1,386,705,,,,,0,0,,1010940.0,,10,1.0,,2038-01-01 00:00:00
53010941,Paikuhan,80,136,42,4,150,500,150,500,150,500,12,120,10,41,,29466,15,6045,2,,101094.0,,,,,,,,50,4,0,0,130,12,1.0,1,1,386,705,,,,,0,0,,1010941.0,,10,1.0,,2038-01-01 00:00:00
53010990,Great Saiyaman,280,147,1,4,150,500,150,500,150,500,10,100,10,40,,29466,15,6045,1,,101099.0,,,,,,,,50,3,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1010990.0,,10,1.0,,2038-01-01 00:00:00
53010991,Great Saiyaman,280,147,1,4,150,500,150,500,150,500,10,120,10,41,,29466,15,6045,1,,101099.0,,,,,,,,50,3,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1010991.0,,10,1.0,,2038-01-01 00:00:00
53011010,Hit,556,267,1,3,150,500,150,500,150,500,4,80,10,33,,13825,5,4320,1,,101101.0,,,,,,,,40,3,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1011010.0,,10,2.0,,2038-01-01 00:00:00
53011011,Hit,556,267,1,4,150,500,150,500,150,500,24,100,10,40,,29466,5,6045,1,,101101.0,,,,,,,,40,3,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1011011.0,,10,2.0,,2038-01-01 00:00:00
53011310,Omega Shenron,523,294,30,3,150,500,150,500,150,500,0,80,10,33,,500,5,100,1,,101131.0,,,,,,,,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1011310.0,,10,2.0,,2038-01-01 00:00:00
53011311,Omega Shenron,523,294,40,4,150,500,150,500,150,500,20,100,10,40,,500,5,100,1,,101131.0,,,,,,,,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1011311.0,,10,2.0,,2038-01-01 00:00:00
53011390,Super Saiyan 2 Gohan (Youth),203,79,1,4,150,500,150,500,150,500,12,100,10,40,,29466,15,6045,4,,101139.0,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1011390.0,,10,1.0,,2038-01-01 00:00:00
53011391,Super Saiyan 2 Gohan (Youth),203,79,1,4,150,500,150,500,150,500,12,120,10,41,,29466,15,6045,4,,101139.0,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1011391.0,,10,1.0,,2038-01-01 00:00:00
53011590,Toppo,754,352,19,3,150,500,150,500,150,500,0,80,10,33,,13825,5,4320,1,,101159.0,,,,,,,,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1011590.0,,10,1.0,,2038-01-01 00:00:00
53011591,Toppo,754,352,27,4,150,500,150,500,150,500,10,100,10,40,,29466,5,6045,1,,101159.0,,,,,,,,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1011591.0,,10,1.0,,2038-01-01 00:00:00
53012150,Full Power Boujack,293,123,1,4,150,500,150,500,150,500,21,100,10,40,,29466,15,6045,3,,101215.0,,,,,,,,40,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1012150.0,,10,2.0,,2038-01-01 00:00:00
53012151,Full Power Boujack,293,123,1,4,150,500,150,500,150,500,21,120,10,41,,29466,15,6045,3,,101215.0,,,,,,,,40,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1012151.0,,10,2.0,,2038-01-01 00:00:00
53012420,Hirudegarn (Perfect Form),311,369,1,4,150,500,150,500,150,500,3,100,10,40,,500,15,100,1,,101242.0,,,,,,,,40,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,4012420.0,,10,2.0,,2038-01-01 00:00:00
53012421,Hirudegarn (Perfect Form),311,369,1,4,150,500,150,500,150,500,23,120,10,41,,500,15,100,1,,101242.0,,,,,,,,40,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,4012421.0,,10,2.0,,2038-01-01 00:00:00
53012560,Chiaotzu,398,12,8,2,150,500,150,500,150,500,1,60,10,23,,500,4,100,1,,101256.0,,,,,,,,40,3,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1012560.0,,10,2.0,,2038-01-01 00:00:00
53012561,Chiaotzu,398,12,12,3,150,500,150,500,150,500,21,80,10,30,,500,4,100,1,,101256.0,,,,,,,,40,3,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1012561.0,,10,2.0,,2038-01-01 00:00:00
53012610,Dyspo,824,393,19,3,150,500,150,500,150,500,2,80,10,33,,13825,5,4320,1,,101261.0,,,,,,,,35,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1012610.0,,10,1.0,,2038-01-01 00:00:00
53012611,Dyspo,824,393,27,4,150,500,150,500,150,500,12,100,10,40,,29466,5,6045,1,,101261.0,,,,,,,,35,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1012611.0,,10,1.0,,2038-01-01 00:00:00
53012710,Jiren,813,380,17,3,150,500,150,500,150,500,1,80,10,33,,13825,5,4320,1,,101271.0,,,,,,,,30,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1012710.0,,10,1.0,,2038-01-01 00:00:00
53012711,Jiren,813,380,25,4,150,500,150,500,150,500,11,100,10,40,,29466,5,6045,1,,101271.0,,,,,,,,30,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1012711.0,,10,1.0,,2038-01-01 00:00:00
53012860,Tapion,313,370,21,3,150,500,150,500,150,500,3,80,10,33,,500,5,100,1,,101286.0,,,,,,,,30,3,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,1012860.0,,10,1.0,,2038-01-01 00:00:00
53012861,Tapion,313,370,29,4,150,500,150,500,150,500,13,100,10,40,,500,5,100,1,,101286.0,,,,,,,,30,3,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,1012861.0,,10,1.0,,2038-01-01 00:00:00
53012990,Zamasu,660,313,1,4,150,500,150,500,150,500,24,100,10,40,,29466,15,6045,2,,101299.0,,,,,,,,50,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,1012990.0,,10,2.0,,2038-01-01 00:00:00
53012991,Zamasu,660,313,1,4,150,500,150,500,150,500,24,120,10,41,,29466,15,6045,2,,101299.0,,,,,,,,50,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,1012991.0,,10,2.0,,2038-01-01 00:00:00
53013700,Lord Slug,441,398,29,3,150,500,150,500,150,500,3,80,10,33,,500,5,100,3,,101370.0,,,,,,,,40,5,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1013700.0,,10,2.0,,2038-01-01 00:00:00
53013701,Lord Slug,441,398,37,4,150,500,150,500,150,500,23,100,10,40,,500,5,100,3,,101370.0,,,,,,,,40,5,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1013701.0,,10,2.0,,2038-01-01 00:00:00
53014010,Bardock,840,74,1,4,150,500,150,500,150,500,11,100,10,40,,29466,15,6045,1,,101401.0,,,,,,,,50,3,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,1014010.0,,10,1.0,,2038-01-01 00:00:00
53014011,Bardock,840,74,1,4,150,500,150,500,150,500,11,120,10,41,,29466,15,6045,1,,101401.0,,,,,,,,50,3,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,1014011.0,,10,1.0,,2038-01-01 00:00:00
53014480,Goku (GT),849,153,21,3,150,500,150,500,150,500,0,80,10,33,,500,5,100,1,,101448.0,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1014480.0,,10,1.0,,2038-01-01 00:00:00
53014481,Goku (GT),849,153,29,4,150,500,150,500,150,500,10,100,10,40,,500,5,100,1,,101448.0,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1014481.0,,10,1.0,,2038-01-01 00:00:00
53015250,Buu (Super),1091,140,42,4,150,500,150,500,150,500,20,100,10,40,,500,15,100,1,,101525.0,,,,,,,,50,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,1015250.0,,10,2.0,,2038-01-01 00:00:00
53015251,Buu (Super),1091,140,42,4,150,500,150,500,150,500,20,120,10,41,,500,15,100,1,,101525.0,,,,,,,,50,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,1015251.0,,10,2.0,,2038-01-01 00:00:00
53015300,Super Saiyan Vegeta,2,2,21,3,150,500,150,500,150,500,4,80,10,33,,500,5,100,1,,101530.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1015300.0,,10,1.0,,2038-01-01 00:00:00
53015301,Super Saiyan Vegeta,2,2,29,4,150,500,150,500,150,500,14,100,10,40,,500,5,100,1,,101530.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1015301.0,,10,1.0,,2038-01-01 00:00:00
53015360,Metal Cooler,368,195,30,3,150,500,150,500,150,500,1,80,10,33,,500,5,100,2,,101536.0,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1015360.0,,10,2.0,,2038-01-01 00:00:00
53015361,Metal Cooler,368,195,40,4,150,500,150,500,150,500,21,100,10,40,,500,5,100,2,,101536.0,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1015361.0,,10,2.0,,2038-01-01 00:00:00
53015800,Bota Magetta,916,442,21,3,150,500,150,500,150,500,2,80,10,33,,500,5,100,1,,101580.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1015800.0,,10,1.0,,2038-01-01 00:00:00
53015801,Bota Magetta,916,442,29,4,150,500,150,500,150,500,12,100,10,40,,500,5,100,1,,101580.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1015801.0,,10,1.0,,2038-01-01 00:00:00
53016190,Duplicate Vegeta,939,462,13,3,150,500,150,500,150,500,4,80,10,33,,500,5,100,1,,101619.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1016190.0,,10,2.0,,2038-01-01 00:00:00
53016191,Duplicate Vegeta,939,462,18,4,150,500,150,500,150,500,24,100,10,40,,500,5,100,1,,101619.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1016191.0,,10,2.0,,2038-01-01 00:00:00
53016390,Super Baby 1,483,320,1,4,150,500,150,500,150,500,1,100,10,40,,500,15,100,1,,101639.0,,,,,,,,40,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,1016390.0,,10,2.0,,2038-01-01 00:00:00
53016391,Super Baby 1,483,320,1,4,150,500,150,500,150,500,21,120,10,41,,500,15,100,1,,101639.0,,,,,,,,40,4,0,0,145,12,1.0,1,1,336,769,,,,,0,0,,1016391.0,,10,2.0,,2038-01-01 00:00:00
53016560,Goku (Youth),261,84,1,3,150,500,150,500,150,500,4,80,10,33,,500,5,100,5,,101656.0,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1016560.0,,10,1.0,,2038-01-01 00:00:00
53016561,Goku (Youth),261,84,1,4,150,500,150,500,150,500,14,100,10,40,,500,5,100,5,,101656.0,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1016561.0,,10,1.0,,2038-01-01 00:00:00
53016630,Demon King Piccolo,263,166,1,4,150,500,150,500,150,500,0,100,10,40,,500,15,100,2,,101663.0,,,,,,,,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1016630.0,,10,2.0,,2038-01-01 00:00:00
53016631,Demon King Piccolo,263,166,1,4,150,500,150,500,150,500,20,120,10,41,,500,15,100,2,,101663.0,,,,,,,,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1016631.0,,10,2.0,,2038-01-01 00:00:00
53016950,Cyborg Tao,62,58,16,3,150,500,150,500,150,500,0,80,10,33,,500,5,100,2,,101695.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1016950.0,,10,2.0,,2038-01-01 00:00:00
53016951,Cyborg Tao,62,58,23,4,150,500,150,500,150,500,20,100,10,40,,500,5,100,2,,101695.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1016951.0,,10,2.0,,2038-01-01 00:00:00
53016980,Mecha Frieza,217,73,19,3,150,500,150,500,150,500,2,80,10,33,,500,5,100,2,,101698.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1016980.0,,10,2.0,,2038-01-01 00:00:00
53016981,Mecha Frieza,217,73,27,4,150,500,150,500,150,500,22,100,10,40,,500,5,100,2,,101698.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1016981.0,,10,2.0,,2038-01-01 00:00:00
53017340,Cell (1st Form),6,6,1,4,150,500,150,500,150,500,3,100,10,40,,500,15,100,5,,101734.0,,,,,,,,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1017340.0,,10,2.0,,2038-01-01 00:00:00
53017341,Cell (1st Form),6,6,1,4,150,500,150,500,150,500,23,120,10,41,,500,15,100,5,,101734.0,,,,,,,,50,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1017341.0,,10,2.0,,2038-01-01 00:00:00
53017490,Piccolo,998,10,1,4,150,500,150,500,150,500,1,100,10,40,,500,15,100,1,,101749.0,,,,,,,,50,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,1017490.0,,10,1.0,,2038-01-01 00:00:00
53017491,Piccolo,998,10,1,4,150,500,150,500,150,500,11,120,10,41,,500,15,100,1,,101749.0,,,,,,,,50,4,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,1017491.0,,10,1.0,,2038-01-01 00:00:00
53018050,Thouser,285,143,21,3,150,500,150,500,150,500,2,80,10,33,,500,5,100,1,,101805.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1018050.0,,10,2.0,,2038-01-01 00:00:00
53018051,Thouser,285,143,29,4,150,500,150,500,150,500,22,100,10,40,,500,5,100,1,,101805.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1018051.0,,10,2.0,,2038-01-01 00:00:00
53018100,Trunks (Teen),8,8,40,4,150,500,150,500,150,500,3,100,10,40,,500,15,100,3,,101810.0,,,,,,,,40,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1018100.0,,10,1.0,,2038-01-01 00:00:00
53018101,Trunks (Teen),8,8,40,4,150,500,150,500,150,500,13,120,10,41,,500,15,100,3,,101810.0,,,,,,,,40,3,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1018101.0,,10,1.0,,2038-01-01 00:00:00
53018170,Invisible Man,1025,506,8,2,150,500,150,500,150,500,0,60,10,23,,500,4,100,1,,101817.0,,,,,,,,40,5,0,0,125,12,1.0,1,1,336,769,,,,,0,0,,1018170.0,,10,2.0,,2038-01-01 00:00:00
53018171,Invisible Man,1025,506,12,3,150,500,150,500,150,500,20,80,10,30,,500,4,100,1,,101817.0,,,,,,,,40,5,0,0,125,12,1.0,1,1,336,769,,,,,0,0,,1018171.0,,10,2.0,,2038-01-01 00:00:00
53019640,Super Saiyan Gotenks,457,545,58,4,150,500,150,500,150,500,12,100,10,40,,500,15,100,3,,101963.0,,,,,,,,40,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,4019640.0,,10,1.0,,2038-01-01 00:00:00
53019641,Super Saiyan Gotenks,457,545,58,4,150,500,150,500,150,500,12,120,10,41,,500,15,100,3,,101963.0,,,,,,,,40,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,4019641.0,,10,1.0,,2038-01-01 00:00:00
53020020,Krillin,1096,9,1,3,150,500,150,500,150,500,4,80,10,33,,500,5,100,1,,102002.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1020020.0,,10,1.0,,2038-01-01 00:00:00
53020021,Krillin,1096,9,1,4,150,500,150,500,150,500,14,100,10,40,,500,5,100,1,,102002.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1020021.0,,10,1.0,,2038-01-01 00:00:00
53020120,Supreme Kai,361,185,21,3,150,500,150,500,150,500,4,80,10,33,,500,5,100,2,,102012.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1020120.0,,10,1.0,,2038-01-01 00:00:00
53020121,Supreme Kai,361,185,29,4,150,500,150,500,150,500,14,100,10,40,,500,5,100,2,,102012.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1020121.0,,10,1.0,,2038-01-01 00:00:00
53020270,Tien,1104,11,1,3,150,500,150,500,150,500,0,80,10,33,,500,5,100,1,,102027.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1020270.0,,10,1.0,,2038-01-01 00:00:00
53020271,Tien,1104,11,1,4,150,500,150,500,150,500,10,100,10,40,,500,5,100,1,,102027.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1020271.0,,10,1.0,,2038-01-01 00:00:00
53020340,Super Saiyan God SS Evolved Vegeta,830,595,1,5,150,500,150,500,150,500,2,150,20,50,,500,25,100,2,,102034.0,,,,,,,,40,3,160,12,200,24,1.0,1,1,336,769,16.0,2.0,,45.0,0,0,,1020340.0,1020340.0,10,1.0,,2038-01-01 00:00:00
53020341,Super Saiyan God SS Evolved Vegeta,830,595,1,5,150,500,150,500,150,500,12,150,20,50,,500,25,100,2,,102034.0,,,,,,,,40,3,160,12,200,24,1.0,1,1,336,769,16.0,2.0,,45.0,0,0,,1020341.0,1020340.0,10,1.0,,2038-01-01 00:00:00
53021040,Boujack,292,122,30,3,150,500,150,500,150,500,3,80,10,33,,500,5,100,2,,102104.0,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1021040.0,,10,2.0,,2038-01-01 00:00:00
53021041,Boujack,292,122,40,4,150,500,150,500,150,500,23,100,10,40,,500,5,100,2,,102104.0,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1021041.0,,10,2.0,,2038-01-01 00:00:00
53021120,Super Saiyan Gohan (Youth),1141,57,26,3,150,500,150,500,150,500,4,80,10,33,,500,5,100,1,,102112.0,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1021120.0,,10,1.0,,2038-01-01 00:00:00
53021121,Super Saiyan Gohan (Youth),1141,57,34,4,150,500,150,500,150,500,14,100,10,40,,500,5,100,1,,102112.0,,,,,,,,40,4,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1021121.0,,10,1.0,,2038-01-01 00:00:00
53021670,Legendary Super Saiyan Broly,256,186,58,4,150,500,150,500,150,500,21,100,10,40,,500,15,100,1,,102167.0,,,,,,,,40,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,1021670.0,,10,2.0,,2038-01-01 00:00:00
53021671,Legendary Super Saiyan Broly,256,186,58,4,150,500,150,500,150,500,21,120,10,41,,500,15,100,1,,102167.0,,,,,,,,40,3,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,1021671.0,,10,2.0,,2038-01-01 00:00:00
53023000,Zarbon & Dodoria,1199,631,1,4,150,500,150,500,150,500,3,100,10,40,,500,15,100,1,,102300.0,,,,,,,,40,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1023000.0,,10,2.0,,2038-01-01 00:00:00
53023001,Zarbon & Dodoria,1199,631,1,4,150,500,150,500,150,500,23,120,10,41,,500,15,100,1,,102300.0,,,,,,,,40,4,0,0,135,12,1.0,1,1,336,769,,,,,0,0,,1023001.0,,10,2.0,,2038-01-01 00:00:00
54000200,Android #19,18,18,1,2,150,500,150,500,150,500,4,60,10,23,,3366,5,2765,1,,100020.0,,,,,,,,40,5,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1000200.0,,10,2.0,,2038-01-01 00:00:00
54000201,Android #19,18,18,1,3,150,500,150,500,150,500,24,80,10,30,,13326,5,4280,1,,100020.0,,,,,,,,40,5,0,0,140,12,1.0,1,1,336,769,,,,,0,0,,1000201.0,,10,2.0,,2038-01-01 00:00:00
54001940,Majin Buu (Good),229,104,16,3,150,500,150,500,150,500,0,80,10,33,,13825,5,4320,1,,100194.0,,,,,,,,30,5,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,1001940.0,,10,2.0,,2038-01-01 00:00:00
54001941,Majin Buu (Good),229,104,23,4,150,500,150,500,150,500,20,100,10,40,,29466,5,6045,1,,100194.0,,,,,,,,30,5,0,0,150,12,1.0,1,1,336,769,,,,,0,0,,1001941.0,,10,2.0,,2038-01-01 00:00:00
54002050,Babidi,238,106,8,2,150,500,150,500,150,500,4,60,10,23,,3261,5,2765,1,,100205.0,,,,,,,,50,5,0,0,123,12,1.0,1,1,336,769,,,,,0,0,,1002050.0,,10,2.0,,2038-01-01 00:00:00
54002051,Babidi,238,106,12,3,150,500,150,500,150,500,24,80,10,30,,13332,5,4280,1,,100205.0,,,,,,,,50,5,0,0,123,12,1.0,1,1,336,769,,,,,0,0,,1002051.0,,10,2.0,,2038-01-01 00:00:00
54002620,Super Saiyan Trunks (Kid),278,117,19,3,150,500,150,500,150,500,0,80,10,33,,500,5,100,2,,100262.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1002620.0,,10,1.0,,2038-01-01 00:00:00
54002621,Super Saiyan Trunks (Kid),278,117,27,4,150,500,150,500,150,500,10,100,10,40,,500,5,100,2,,100262.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1002621.0,,10,1.0,,2038-01-01 00:00:00
54003530,Master Roshi (Max Power),271,99,1,3,150,500,150,500,150,500,1,80,10,33,,13825,4,4320,1,,100353.0,,,,,,,,50,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1003530.0,,10,1.0,,2038-01-01 00:00:00
54003531,Master Roshi (Max Power),271,99,1,4,150,500,150,500,150,500,11,100,10,40,,29466,4,6045,1,,100353.0,,,,,,,,50,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1003531.0,,10,1.0,,2038-01-01 00:00:00
54005000,Buu (Kid),232,150,1,4,150,500,150,500,150,500,21,40,10,1,,500,5,10,3,,100500.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1005000.0,,10,2.0,,2038-01-01 00:00:00
54005001,Buu (Kid),232,150,1,4,150,500,150,500,150,500,21,120,10,41,,29466,15,6045,3,,100500.0,,,,,,,,40,4,0,0,130,12,1.0,1,1,336,769,,,,,0,0,,1005001.0,,10,2.0,,2038-01-01 00:00:00
