id,name,description,zeni,rarity,selling_exchange_point,event_jumpable
201494,Super Saiyan Cabba [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201501,Hyper Meta-Rilldo [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201502,Hyper Meta-Rilldo [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201503,Hyper Meta-Rilldo [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201504,Hyper Meta-Rilldo [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201511,Pan (GT) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201512,Pan (GT) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201513,Pan (GT) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201514,Pan (GT) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201521,Cell (2nd Form) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201522,Cell (2nd Form) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201523,Cell (2nd Form) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201524,Cell (2nd Form) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201531,Tien [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201532,Tien [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201533,Tien [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201534,Tien [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201541,Frieza (1st Form) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201542,Frieza (1st Form) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201543,Frieza (1st Form) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201544,Frieza (1st Form) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201551,Super Saiyan Goku [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201552,Super Saiyan Goku [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201553,Super Saiyan Goku [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201554,Super Saiyan Goku [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201564,Beerus (Pajamas) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
201574,Team Bardock [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
201581,Super Saiyan 3 Goku (Angel) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201582,Super Saiyan 3 Goku (Angel) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201583,Super Saiyan 3 Goku (Angel) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201584,Super Saiyan 3 Goku (Angel) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201594,Babidi & Majin Buu (Good) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
235001,Super Saiyan Gohan (Teen) [Bronze],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with 
""Penenko Plushie"", which can be acquired in the 
event ""Path to Ultimate Power: Gohan and Piccolo"".",100000,0,20,0
235002,Super Saiyan Gohan (Teen) [Silver],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with 
""Penenko Plushie"", which can be acquired in the 
event ""Path to Ultimate Power: Gohan and Piccolo"".",200000,1,20,0
235003,Super Saiyan Gohan (Teen) [Gold],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with 
""Penenko Plushie"", which can be acquired in the 
event ""Path to Ultimate Power: Gohan and Piccolo"".",300000,2,20,0
235004,Super Saiyan Gohan (Teen) [Rainbow],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with 
""Penenko Plushie"", which can be acquired in the 
event ""Path to Ultimate Power: Gohan and Piccolo"".",400000,3,20,0
300004,Goku [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,0
300011,Baba [Bronze],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Incredible Gem (Blue)"".",100000,0,20,0
300012,Baba [Silver],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Incredible Gem (Blue)"".",200000,1,20,0
300013,Baba [Gold],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Incredible Gem (Blue)"".",300000,2,20,0
300014,Baba [Rainbow],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Incredible Gem (Blue)"".",400000,3,20,0
300024,Super Saiyan God SS Vegito [Rainbow],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Incredible Gem (Blue)"".",777777,3,20,0
300031,Super Saiyan 3 Goku (Angel) [Bronze],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Incredible Gem (Blue)"".",100000,0,20,0
300032,Super Saiyan 3 Goku (Angel) [Silver],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Incredible Gem (Blue)"".",200000,1,20,0
300033,Super Saiyan 3 Goku (Angel) [Gold],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Incredible Gem (Blue)"".",300000,2,20,0
300034,Super Saiyan 3 Goku (Angel) [Rainbow],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Incredible Gem (Blue)"".",400000,3,20,0
300035,Gogeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,0
300036,Gogeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,0
300037,Gogeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,0
300038,Gogeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,0
397001,Gohan (Kid),Character-specific Medal required for Awakening.,20000,3,12,1
397002,Cooler,Character-specific Medal required for Awakening.,20000,3,12,1
397003,Metal Cooler,Character-specific Medal required for Awakening.,20000,3,12,1
397004,Metal Cooler,Character-specific Medal required for Awakening.,20000,3,12,1
400001,Vegeta (Kid) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400002,Vegeta (Kid) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400003,Vegeta (Kid) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400004,Vegeta (Kid) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400011,Trunks (Teen) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400012,Trunks (Teen) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400013,Trunks (Teen) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400014,Trunks (Teen) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400021,Mecha Frieza [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400022,Mecha Frieza [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400023,Mecha Frieza [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400024,Mecha Frieza [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400031,King Cold [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400032,King Cold [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400033,King Cold [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400034,King Cold [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400041,King Vegeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400042,King Vegeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400043,King Vegeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400044,King Vegeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400051,Grandpa Gohan [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400052,Grandpa Gohan [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400053,Grandpa Gohan [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400054,Grandpa Gohan [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400061,Paikuhan [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400062,Paikuhan [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400063,Paikuhan [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400064,Paikuhan [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400071,Tien [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400072,Tien [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400073,Tien [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400074,Tien [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400081,Gotenks (Failure) A [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400082,Gotenks (Failure) A [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400083,Gotenks (Failure) A [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400084,Gotenks (Failure) A [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400091,Gotenks (Failure) B [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400092,Gotenks (Failure) B [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400093,Gotenks (Failure) B [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400094,Gotenks (Failure) B [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400101,Cyborg Tao [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400102,Cyborg Tao [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400103,Cyborg Tao [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400104,Cyborg Tao [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400111,Jackie Chun [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400112,Jackie Chun [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400113,Jackie Chun [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400114,Jackie Chun [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400121,Vegeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400122,Vegeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400123,Vegeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400124,Vegeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400131,Piccolo [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400132,Piccolo [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400133,Piccolo [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400134,Piccolo [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400141,Trunks (Xeno) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400142,Trunks (Xeno) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400143,Trunks (Xeno) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400144,Trunks (Xeno) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
400151,Chilled [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
400152,Chilled [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
400153,Chilled [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
400154,Chilled [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
500004,Captain Ginyu (Ginyu Force) [Rainbow],Character-specific Medal required for Awakening.,777777,3,0,1
500014,Metal Cooler Army [Rainbow],Character-specific Medal required for Awakening.,777777,3,0,1
500024,Uub (Teen) [Rainbow],Character-specific Medal required for Awakening.,777777,3,0,1
500031,World Tournament Announcer [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
500032,World Tournament Announcer [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
500033,World Tournament Announcer [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
500034,World Tournament Announcer [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
500044,Piccolo [Rainbow],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Hercule's Autograph"", 
which can be acquired in the World Tournament.",777777,3,20,1
500054,Mecha Frieza & King Cold [Rainbow],"Character-specific Medal required for Awakening. 
Obtainable at Baba's Shop in exchange for 
""Battlefield Memory"", which can be acquired 
in ""Virtual Dokkan Ultimate Clash"".",777777,3,0,0
500064,Tien & Chiaotzu [Rainbow],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Hercule's Autograph"", 
which can be acquired in the World Tournament.",777777,3,20,1
500074,Yamcha & Puar [Rainbow],"Character-specific Medal required for Awakening. 
Can be obtained at Baba's Shop with ""Hercule's Autograph"", 
which can be acquired in the World Tournament.",777777,3,20,1
500075,Babidi & Dabura [Rainbow],"Character-specific Medal required for Awakening. 
Obtainable at Baba's Shop in exchange for 
""Battlefield Memory"", which can be acquired 
in ""Virtual Dokkan Ultimate Clash"".",777777,3,0,1
900000,Incredible Hourglass,"An item required to Reverse a transcended 
UR or higher character back to the 
pre-Dokkan Awakened status.",0,3,0,0
