id,leader_skill_set_id,exec_timing_type,target_type,sub_target_type_set_id,causality_conditions,efficacy_type,efficacy_values,calc_option
10507,102278,1,2,0,,5,"[3,0,0]",0
10508,102278,1,2,0,,0,"[0,0,0]",0
10509,102278,1,2,0,,0,"[0,0,0]",0
10510,102278,1,2,0,,0,"[0,0,0]",0
10511,1013431,1,2,18,,83,"[31,3,0]",0
10512,1013431,1,2,18,,82,"[31,160,0]",2
10513,1013431,1,2,0,,0,"[0,0,0]",0
10514,1013431,1,2,0,,0,"[0,0,0]",0
10515,1013431,1,2,0,,0,"[0,0,0]",0
10516,102111,1,2,0,,82,"[8,70,0]",2
10517,102111,1,2,0,,83,"[8,2,0]",0
10518,102111,1,2,0,,0,"[0,0,0]",0
10519,102111,1,2,0,,0,"[0,0,0]",0
10520,102111,1,2,0,,0,"[0,0,0]",0
10521,102313,1,2,0,,82,"[4,50,0]",2
10522,102313,1,2,0,,83,"[4,2,0]",0
10523,102313,1,2,0,,0,"[0,0,0]",0
10524,102313,1,2,0,,0,"[0,0,0]",0
10525,102313,1,2,0,,0,"[0,0,0]",0
10526,102317,1,2,0,,82,"[1,70,0]",2
10527,102317,1,2,0,,83,"[1,2,0]",0
10528,102317,1,2,0,,0,"[0,0,0]",0
10529,102317,1,2,0,,0,"[0,0,0]",0
10530,102317,1,2,0,,0,"[0,0,0]",0
10531,1015671,1,2,55,,82,"[31,170,0]",2
10532,1015671,1,2,55,,5,"[4,0,0]",0
10533,1015671,1,2,54,,82,"[31,160,0]",2
10534,1015671,1,2,54,,5,"[3,0,0]",0
10535,1015671,1,2,0,,0,"[0,0,0]",0
10536,1010811,1,2,0,,82,"[31,70,0]",2
10537,1010811,1,2,0,,5,"[3,0,0]",0
10538,1010811,1,2,0,,0,"[0,0,0]",0
10539,1010811,1,2,0,,0,"[0,0,0]",0
10540,1010811,1,2,0,,0,"[0,0,0]",0
10541,1007681,1,2,0,,82,"[31,70,0]",2
10542,1007681,1,2,0,,5,"[3,0,0]",0
10543,1007681,1,2,0,,0,"[0,0,0]",0
10544,1007681,1,2,0,,0,"[0,0,0]",0
10545,1007681,1,2,0,,0,"[0,0,0]",0
10546,1010781,1,2,0,,82,"[31,50,0]",2
10547,1010781,1,2,0,,5,"[4,0,0]",0
10548,1010781,1,2,0,,0,"[0,0,0]",0
10549,1010781,1,2,0,,0,"[0,0,0]",0
10550,1010781,1,2,0,,0,"[0,0,0]",0
10551,102307,1,2,207,,82,"[31,100,0]",2
10552,102307,1,2,207,,83,"[31,2,0]",0
10553,102307,1,2,209,,82,"[31,100,0]",2
10554,102307,1,2,209,,83,"[31,2,0]",0
10555,102307,1,2,0,,0,"[0,0,0]",0
10556,102308,1,2,207,,82,"[31,120,0]",2
10557,102308,1,2,207,,83,"[31,3,0]",0
10558,102308,1,2,209,,82,"[31,120,0]",2
10559,102308,1,2,209,,83,"[31,3,0]",0
10560,102308,1,2,0,,0,"[0,0,0]",0
10561,102309,1,2,207,,82,"[31,150,0]",2
10562,102309,1,2,207,,83,"[31,4,0]",0
10563,102309,1,2,209,,82,"[31,150,0]",2
10564,102309,1,2,209,,83,"[31,4,0]",0
10565,102309,1,2,0,,0,"[0,0,0]",0
10566,102315,1,2,40,,82,"[31,30,0]",2
10567,102315,1,2,40,,5,"[2,0,0]",0
10568,102315,1,2,0,,0,"[0,0,0]",0
10569,102315,1,2,0,,0,"[0,0,0]",0
10570,102315,1,2,0,,0,"[0,0,0]",0
10571,102316,1,2,40,,82,"[31,50,0]",2
10572,102316,1,2,40,,5,"[3,0,0]",0
10573,102316,1,2,0,,0,"[0,0,0]",0
10574,102316,1,2,0,,0,"[0,0,0]",0
10575,102316,1,2,0,,0,"[0,0,0]",0
10576,1013531,1,2,91,,82,"[31,60,0]",2
10577,1013531,1,2,91,,5,"[3,0,0]",0
10578,1013531,1,2,92,,82,"[2,30,0]",2
10579,1013531,1,2,92,,83,"[2,2,0]",0
10580,1013531,1,2,0,,0,"[0,0,0]",0
10581,1013532,1,2,91,,82,"[31,77,0]",2
10582,1013532,1,2,91,,5,"[3,0,0]",0
10583,1013532,1,2,92,,82,"[2,50,0]",2
10584,1013532,1,2,92,,83,"[2,3,0]",0
10585,1013532,1,2,0,,0,"[0,0,0]",0
10586,1020391,1,2,126,,82,"[31,60,0]",2
10587,1020391,1,2,126,,83,"[31,3,0]",0
10588,1020391,1,2,127,,82,"[8,50,0]",2
10589,1020391,1,2,127,,83,"[8,3,0]",0
10590,1020391,1,2,0,,0,"[0,0,0]",0
10591,1020392,1,2,126,,82,"[31,77,0]",2
10592,1020392,1,2,126,,83,"[31,3,0]",0
10593,1020392,1,2,127,,82,"[8,50,0]",2
10594,1020392,1,2,127,,83,"[8,3,0]",0
10595,1020392,1,2,0,,0,"[0,0,0]",0
10596,1020401,1,2,38,,82,"[31,60,0]",2
10597,1020401,1,2,38,,83,"[31,3,0]",0
10598,1020401,1,2,39,,82,"[4,50,0]",2
10599,1020401,1,2,39,,83,"[4,3,0]",0
10600,1020401,1,2,0,,0,"[0,0,0]",0
10601,1020402,1,2,38,,82,"[31,77,0]",2
10602,1020402,1,2,38,,83,"[31,3,0]",0
10603,1020402,1,2,39,,82,"[4,50,0]",2
10604,1020402,1,2,39,,83,"[4,3,0]",0
10605,1020402,1,2,0,,0,"[0,0,0]",0
10606,1017931,1,2,40,,82,"[31,60,0]",2
10607,1017931,1,2,40,,5,"[3,0,0]",0
10608,1017931,1,2,41,,82,"[2,30,0]",2
10609,1017931,1,2,41,,83,"[2,2,0]",0
10610,1017931,1,2,0,,0,"[0,0,0]",0
10611,1017932,1,2,40,,82,"[31,77,0]",2
10612,1017932,1,2,40,,5,"[3,0,0]",0
10613,1017932,1,2,41,,82,"[2,50,0]",2
10614,1017932,1,2,41,,83,"[2,3,0]",0
10615,1017932,1,2,0,,0,"[0,0,0]",0
10616,1017951,1,2,77,,82,"[31,60,0]",2
10617,1017951,1,2,77,,5,"[3,0,0]",0
10618,1017951,1,2,78,,82,"[8,30,0]",2
10619,1017951,1,2,78,,83,"[8,2,0]",0
10620,1017951,1,2,0,,0,"[0,0,0]",0
10621,1017952,1,2,77,,82,"[31,77,0]",2
10622,1017952,1,2,77,,5,"[3,0,0]",0
10623,1017952,1,2,78,,82,"[8,50,0]",2
10624,1017952,1,2,78,,83,"[8,3,0]",0
10625,1017952,1,2,0,,0,"[0,0,0]",0
10626,1014051,1,2,37,,82,"[31,130,0]",2
10627,1014051,1,2,37,,5,"[4,0,0]",0
10628,1014051,1,2,0,,0,"[0,0,0]",0
10629,1014051,1,2,0,,0,"[0,0,0]",0
10630,1014051,1,2,0,,0,"[0,0,0]",0
10631,102310,1,2,210,,104,"[100,140,140]",2
10632,102310,1,2,210,,5,"[2,0,0]",0
10633,102310,1,2,212,,104,"[100,140,140]",2
10634,102310,1,2,212,,5,"[2,0,0]",0
10635,102310,1,2,0,,0,"[0,0,0]",0
10636,102311,1,2,210,,104,"[130,170,170]",2
10637,102311,1,2,210,,5,"[3,0,0]",0
10638,102311,1,2,212,,104,"[130,170,170]",2
10639,102311,1,2,212,,5,"[3,0,0]",0
10640,102311,1,2,0,,0,"[0,0,0]",0
10641,102305,1,2,165,,82,"[31,100,0]",2
10642,102305,1,2,165,,5,"[2,0,0]",0
10643,102305,1,2,0,,0,"[0,0,0]",0
10644,102305,1,2,0,,0,"[0,0,0]",0
10645,102305,1,2,0,,0,"[0,0,0]",0
10646,102306,1,2,165,,82,"[31,130,0]",2
10647,102306,1,2,165,,5,"[3,0,0]",0
10648,102306,1,2,0,,0,"[0,0,0]",0
10649,102306,1,2,0,,0,"[0,0,0]",0
10650,102306,1,2,0,,0,"[0,0,0]",0
10651,1014741,1,2,0,,82,"[8192,110,0]",2
10652,1014741,1,2,0,,83,"[8192,3,0]",0
10653,1014741,1,2,0,,0,"[0,0,0]",0
10654,1014741,1,2,0,,0,"[0,0,0]",0
10655,1014741,1,2,0,,0,"[0,0,0]",0
10656,1014661,1,2,40,,82,"[31,160,0]",2
10657,1014661,1,2,40,,5,"[3,0,0]",0
10658,1014661,1,2,0,,0,"[0,0,0]",0
10659,1014661,1,2,0,,0,"[0,0,0]",0
10660,1014661,1,2,0,,0,"[0,0,0]",0
10661,1018561,1,4,0,,18,"[4,40,20]",3
10662,1018561,1,4,0,,0,"[0,0,0]",0
10663,1018561,1,4,0,,0,"[0,0,0]",0
10664,1018561,1,4,0,,0,"[0,0,0]",0
10665,1018561,1,4,0,,0,"[0,0,0]",0
10666,1018562,1,4,0,,18,"[4,40,40]",3
10667,1018562,1,4,0,,0,"[0,0,0]",0
10668,1018562,1,4,0,,0,"[0,0,0]",0
10669,1018562,1,4,0,,0,"[0,0,0]",0
10670,1018562,1,4,0,,0,"[0,0,0]",0
10671,1018521,1,2,102,,82,"[31,60,0]",2
10672,1018521,1,2,102,,83,"[31,3,0]",0
10673,1018521,1,2,213,,82,"[16,30,0]",2
10674,1018521,1,2,213,,83,"[16,2,0]",0
10675,1018521,1,2,0,,0,"[0,0,0]",0
10676,1018522,1,2,102,,82,"[31,77,0]",2
10677,1018522,1,2,102,,83,"[31,3,0]",0
10678,1018522,1,2,213,,82,"[16,50,0]",2
10679,1018522,1,2,213,,83,"[16,3,0]",0
10680,1018522,1,2,0,,0,"[0,0,0]",0
10681,1016751,1,2,0,,82,"[31,80,0]",2
10682,1016751,1,2,0,,5,"[3,0,0]",0
10683,1016751,1,2,0,,0,"[0,0,0]",0
10684,1016751,1,2,0,,0,"[0,0,0]",0
10685,1016751,1,2,0,,0,"[0,0,0]",0
10686,1007741,1,2,0,,82,"[2,100,0]",2
10687,1007741,1,2,0,,83,"[2,3,0]",0
10688,1007741,1,2,0,,0,"[0,0,0]",0
10689,1007741,1,2,0,,0,"[0,0,0]",0
10690,1007741,1,2,0,,0,"[0,0,0]",0
10691,1016731,1,2,0,,82,"[1,100,0]",2
10692,1016731,1,2,0,,83,"[1,3,0]",0
10693,1016731,1,2,0,,0,"[0,0,0]",0
10694,1016731,1,2,0,,0,"[0,0,0]",0
10695,1016731,1,2,0,,0,"[0,0,0]",0
10696,1016781,1,2,0,,82,"[4,100,0]",2
10697,1016781,1,2,0,,83,"[4,3,0]",0
10698,1016781,1,2,0,,0,"[0,0,0]",0
10699,1016781,1,2,0,,0,"[0,0,0]",0
10700,1016781,1,2,0,,0,"[0,0,0]",0
10701,1016741,1,2,0,,82,"[1,100,0]",2
10702,1016741,1,2,0,,83,"[1,3,0]",0
10703,1016741,1,2,0,,0,"[0,0,0]",0
10704,1016741,1,2,0,,0,"[0,0,0]",0
10705,1016741,1,2,0,,0,"[0,0,0]",0
10706,1016771,1,2,0,,82,"[4,100,0]",2
10707,1016771,1,2,0,,83,"[4,3,0]",0
10708,1016771,1,2,0,,0,"[0,0,0]",0
10709,1016771,1,2,0,,0,"[0,0,0]",0
10710,1016771,1,2,0,,0,"[0,0,0]",0
10711,1016761,1,2,0,,82,"[1,100,0]",2
10712,1016761,1,2,0,,83,"[1,3,0]",0
10713,1016761,1,2,0,,0,"[0,0,0]",0
10714,1016761,1,2,0,,0,"[0,0,0]",0
10715,1016761,1,2,0,,0,"[0,0,0]",0
10716,1008871,1,2,0,,82,"[31,60,0]",2
10717,1008871,1,2,0,,5,"[3,0,0]",0
10718,1008871,1,2,0,,0,"[0,0,0]",0
10719,1008871,1,2,0,,0,"[0,0,0]",0
10720,1008871,1,2,0,,0,"[0,0,0]",0
10721,1009511,1,2,0,,82,"[31,60,0]",2
10722,1009511,1,2,0,,5,"[3,0,0]",0
10723,1009511,1,2,0,,0,"[0,0,0]",0
10724,1009511,1,2,0,,0,"[0,0,0]",0
10725,1009511,1,2,0,,0,"[0,0,0]",0
10726,102332,1,2,149,,82,"[31,30,0]",2
10727,102332,1,2,149,,5,"[2,0,0]",0
10728,102332,1,2,0,,0,"[0,0,0]",0
10729,102332,1,2,0,,0,"[0,0,0]",0
10730,102332,1,2,0,,0,"[0,0,0]",0
10731,102333,1,2,149,,82,"[31,50,0]",2
10732,102333,1,2,149,,5,"[3,0,0]",0
10733,102333,1,2,0,,0,"[0,0,0]",0
10734,102333,1,2,0,,0,"[0,0,0]",0
10735,102333,1,2,0,,0,"[0,0,0]",0
10736,102323,1,2,100,,82,"[31,140,0]",2
10737,102323,1,2,100,,5,"[3,0,0]",0
10738,102323,1,2,0,,0,"[0,0,0]",0
10739,102323,1,2,0,,0,"[0,0,0]",0
10740,102323,1,2,0,,0,"[0,0,0]",0
10741,102324,1,2,100,,82,"[31,170,0]",2
10742,102324,1,2,100,,5,"[4,0,0]",0
10743,102324,1,2,0,,0,"[0,0,0]",0
10744,102324,1,2,0,,0,"[0,0,0]",0
10745,102324,1,2,0,,0,"[0,0,0]",0
10746,102325,1,2,149,,82,"[31,120,0]",2
10747,102325,1,2,149,,5,"[2,0,0]",0
10748,102325,1,2,0,,0,"[0,0,0]",0
10749,102325,1,2,0,,0,"[0,0,0]",0
10750,102325,1,2,0,,0,"[0,0,0]",0
10751,102326,1,2,149,,82,"[31,150,0]",2
10752,102326,1,2,149,,5,"[3,0,0]",0
10753,102326,1,2,0,,0,"[0,0,0]",0
10754,102326,1,2,0,,0,"[0,0,0]",0
10755,102326,1,2,0,,0,"[0,0,0]",0
10756,102318,1,2,149,,82,"[31,100,0]",2
10757,102318,1,2,149,,5,"[2,0,0]",0
10758,102318,1,2,0,,0,"[0,0,0]",0
10759,102318,1,2,0,,0,"[0,0,0]",0
10760,102318,1,2,0,,0,"[0,0,0]",0
10761,102319,1,2,149,,82,"[31,130,0]",2
10762,102319,1,2,149,,5,"[3,0,0]",0
10763,102319,1,2,0,,0,"[0,0,0]",0
10764,102319,1,2,0,,0,"[0,0,0]",0
10765,102319,1,2,0,,0,"[0,0,0]",0
10766,102321,1,2,149,,82,"[31,120,0]",2
10767,102321,1,2,149,,5,"[3,0,0]",0
10768,102321,1,2,0,,0,"[0,0,0]",0
10769,102321,1,2,0,,0,"[0,0,0]",0
10770,102321,1,2,0,,0,"[0,0,0]",0
10771,102320,1,2,100,,82,"[31,120,0]",2
10772,102320,1,2,100,,5,"[3,0,0]",0
10773,102320,1,2,0,,0,"[0,0,0]",0
10774,102320,1,2,0,,0,"[0,0,0]",0
10775,102320,1,2,0,,0,"[0,0,0]",0
10776,102330,1,2,65,,83,"[31,3,0]",0
10777,102330,1,2,65,,82,"[31,130,0]",2
10778,102330,1,2,0,,0,"[0,0,0]",0
10779,102330,1,2,0,,0,"[0,0,0]",0
10780,102330,1,2,0,,0,"[0,0,0]",0
10781,102331,1,2,67,,82,"[31,130,0]",2
10782,102331,1,2,67,,83,"[31,3,0]",0
10783,102331,1,2,0,,0,"[0,0,0]",0
10784,102331,1,2,0,,0,"[0,0,0]",0
10785,102331,1,2,0,,0,"[0,0,0]",0
10786,102327,1,2,0,,82,"[8,80,0]",2
10787,102327,1,2,0,,83,"[8,3,0]",0
10788,102327,1,2,0,,0,"[0,0,0]",0
10789,102327,1,2,0,,0,"[0,0,0]",0
10790,102327,1,2,0,,0,"[0,0,0]",0
10791,102329,1,2,0,,82,"[16384,100,0]",2
10792,102329,1,2,0,,83,"[16384,3,0]",0
10793,102329,1,2,0,,0,"[0,0,0]",0
10794,102329,1,2,0,,0,"[0,0,0]",0
10795,102329,1,2,0,,0,"[0,0,0]",0
10796,102328,1,2,0,,82,"[4096,100,0]",2
10797,102328,1,2,0,,83,"[4096,3,0]",0
10798,102328,1,2,0,,0,"[0,0,0]",0
10799,102328,1,2,0,,0,"[0,0,0]",0
10800,102328,1,2,0,,0,"[0,0,0]",0
10801,1011721,1,2,0,,82,"[16,120,0]",2
10802,1011721,1,2,0,,83,"[16,4,0]",0
10803,1011721,1,2,0,,0,"[0,0,0]",0
10804,1011721,1,2,0,,0,"[0,0,0]",0
10805,1011721,1,2,0,,0,"[0,0,0]",0
10806,102339,1,2,149,,82,"[31,120,0]",2
10807,102339,1,2,149,,5,"[3,0,0]",0
10808,102339,1,2,150,,82,"[31,70,0]",2
10809,102339,1,2,150,,5,"[3,0,0]",0
10810,102339,1,2,0,,0,"[0,0,0]",0
10811,102198,1,2,20,,82,"[31,120,0]",2
10812,102198,1,2,20,,5,"[3,0,0]",0
10813,102198,1,2,21,,82,"[2,90,0]",2
10814,102198,1,2,21,,83,"[2,3,0]",0
10815,102198,1,2,0,,0,"[0,0,0]",0
10816,102199,1,2,20,,82,"[31,120,0]",2
10817,102199,1,2,20,,5,"[3,0,0]",0
10818,102199,1,2,21,,82,"[16,90,0]",2
10819,102199,1,2,21,,83,"[16,3,0]",0
10820,102199,1,2,0,,0,"[0,0,0]",0
10821,102335,1,2,215,,104,"[140,140,140]",2
10822,102335,1,2,215,,5,"[2,0,0]",0
10823,102335,1,2,217,,104,"[140,140,140]",2
10824,102335,1,2,217,,5,"[2,0,0]",0
10825,102335,1,2,0,,0,"[0,0,0]",0
10826,102336,1,2,215,,104,"[170,170,170]",2
10827,102336,1,2,215,,5,"[3,0,0]",0
10828,102336,1,2,217,,104,"[170,170,170]",2
10829,102336,1,2,217,,5,"[3,0,0]",0
10830,102336,1,2,0,,0,"[0,0,0]",0
10831,102337,1,2,40,,82,"[31,100,0]",2
10832,102337,1,2,40,,5,"[2,0,0]",0
10833,102337,1,2,0,,0,"[0,0,0]",0
10834,102337,1,2,0,,0,"[0,0,0]",0
10835,102337,1,2,0,,0,"[0,0,0]",0
10836,102338,1,2,40,,82,"[31,120,0]",2
10837,102338,1,2,40,,5,"[3,0,0]",0
10838,102338,1,2,0,,0,"[0,0,0]",0
10839,102338,1,2,0,,0,"[0,0,0]",0
10840,102338,1,2,0,,0,"[0,0,0]",0
10841,102340,1,2,155,,104,"[100,100,100]",2
10842,102340,1,2,155,,5,"[2,0,0]",0
10843,102340,1,2,214,,104,"[100,100,100]",2
10844,102340,1,2,214,,5,"[2,0,0]",0
10845,102340,1,2,0,,0,"[0,0,0]",0
10846,102341,1,2,155,,104,"[120,120,120]",2
10847,102341,1,2,155,,5,"[3,0,0]",0
10848,102341,1,2,214,,104,"[120,120,120]",2
10849,102341,1,2,214,,5,"[3,0,0]",0
10850,102341,1,2,0,,0,"[0,0,0]",0
10851,102342,1,2,155,,104,"[150,150,150]",2
10852,102342,1,2,155,,5,"[4,0,0]",0
10853,102342,1,2,214,,104,"[150,150,150]",2
10854,102342,1,2,214,,5,"[4,0,0]",0
10855,102342,1,2,0,,0,"[0,0,0]",0
10856,1008801,1,2,0,,82,"[31,80,0]",2
10857,1008801,1,2,0,,5,"[4,0,0]",0
10858,1008801,1,2,0,,0,"[0,0,0]",0
10859,1008801,1,2,0,,0,"[0,0,0]",0
10860,1008801,1,2,0,,0,"[0,0,0]",0
10861,1010561,1,2,0,,83,"[5,3,0]",0
10862,1010561,1,2,0,,82,"[5,90,0]",2
10863,1010561,1,2,0,,0,"[0,0,0]",0
10864,1010561,1,2,0,,0,"[0,0,0]",0
10865,1010561,1,2,0,,0,"[0,0,0]",0
10866,1005801,1,2,0,,82,"[20,90,0]",2
10867,1005801,1,2,0,,83,"[20,3,0]",0
10868,1005801,1,2,0,,0,"[0,0,0]",0
10869,1005801,1,2,0,,0,"[0,0,0]",0
10870,1005801,1,2,0,,0,"[0,0,0]",0
10871,102382,1,2,0,,0,"[0,0,0]",0
10872,102382,1,2,0,,0,"[0,0,0]",0
10873,102382,1,2,0,,0,"[0,0,0]",0
10874,102382,1,2,0,,0,"[0,0,0]",0
10875,102382,1,2,0,,0,"[0,0,0]",0
10876,102381,1,2,0,,82,"[16384,80,0]",2
10877,102381,1,2,0,,83,"[16384,2,0]",0
10878,102381,1,2,0,,0,"[0,0,0]",0
10879,102381,1,2,0,,0,"[0,0,0]",0
10880,102381,1,2,0,,0,"[0,0,0]",0
10881,100845,1,2,0,,82,"[1,50,0]",2
10882,100845,1,2,0,,83,"[1,3,0]",0
10883,100845,1,2,0,,0,"[0,0,0]",0
10884,100845,1,2,0,,0,"[0,0,0]",0
10885,100845,1,2,0,,0,"[0,0,0]",0
10886,100777,1,2,0,,82,"[8,50,0]",2
10887,100777,1,2,0,,83,"[8,3,0]",0
10888,100777,1,2,0,,0,"[0,0,0]",0
10889,100777,1,2,0,,0,"[0,0,0]",0
10890,100777,1,2,0,,0,"[0,0,0]",0
10891,1009251,1,2,0,,82,"[4,100,0]",2
10892,1009251,1,2,0,,83,"[4,3,0]",0
10893,1009251,1,2,0,,0,"[0,0,0]",0
10894,1009251,1,2,0,,0,"[0,0,0]",0
10895,1009251,1,2,0,,0,"[0,0,0]",0
10896,1009261,1,2,0,,82,"[1,100,0]",2
10897,1009261,1,2,0,,83,"[1,3,0]",0
10898,1009261,1,2,0,,0,"[0,0,0]",0
10899,1009261,1,2,0,,0,"[0,0,0]",0
10900,1009261,1,2,0,,0,"[0,0,0]",0
10901,1009241,1,2,0,,82,"[2,100,0]",2
10902,1009241,1,2,0,,83,"[2,3,0]",0
10903,1009241,1,2,0,,0,"[0,0,0]",0
10904,1009241,1,2,0,,0,"[0,0,0]",0
10905,1009241,1,2,0,,0,"[0,0,0]",0
10906,1011851,1,2,0,,82,"[8,100,0]",2
10907,1011851,1,2,0,,83,"[8,3,0]",0
10908,1011851,1,2,0,,0,"[0,0,0]",0
10909,1011851,1,2,0,,0,"[0,0,0]",0
10910,1011851,1,2,0,,0,"[0,0,0]",0
10911,1013861,1,2,37,,82,"[31,170,0]",2
10912,1013861,1,2,37,,5,"[3,0,0]",0
10913,1013861,1,2,0,,0,"[0,0,0]",0
10914,1013861,1,2,0,,0,"[0,0,0]",0
10915,1013861,1,2,0,,0,"[0,0,0]",0
10916,102369,1,2,0,,82,"[16,50,0]",2
10917,102369,1,2,0,,83,"[16,3,0]",0
10918,102369,1,2,0,,0,"[0,0,0]",0
10919,102369,1,2,0,,0,"[0,0,0]",0
10920,102369,1,2,0,,0,"[0,0,0]",0
10921,102370,1,2,0,,82,"[1,50,0]",2
10922,102370,1,2,0,,83,"[1,3,0]",0
10923,102370,1,2,0,,0,"[0,0,0]",0
10924,102370,1,2,0,,0,"[0,0,0]",0
10925,102370,1,2,0,,0,"[0,0,0]",0
10926,102364,1,2,0,,61,"[10,10,0]",2
10927,102364,1,2,0,,0,"[0,0,0]",0
10928,102364,1,2,0,,0,"[0,0,0]",0
10929,102364,1,2,0,,0,"[0,0,0]",0
10930,102364,1,2,0,,0,"[0,0,0]",0
10931,1023691,1,2,149,,82,"[31,60,0]",2
10932,1023691,1,2,149,,5,"[3,0,0]",0
10933,1023691,1,2,150,,82,"[16,50,0]",2
10934,1023691,1,2,150,,83,"[16,3,0]",0
10935,1023691,1,2,0,,0,"[0,0,0]",0
10936,1023692,1,2,149,,82,"[31,77,0]",2
10937,1023692,1,2,149,,5,"[3,0,0]",0
10938,1023692,1,2,150,,82,"[16,50,0]",2
10939,1023692,1,2,150,,83,"[16,3,0]",0
10940,1023692,1,2,0,,0,"[0,0,0]",0
10941,1023701,1,2,149,,82,"[31,60,0]",2
10942,1023701,1,2,149,,5,"[3,0,0]",0
10943,1023701,1,2,150,,82,"[1,50,0]",2
10944,1023701,1,2,150,,83,"[1,3,0]",0
10945,1023701,1,2,0,,0,"[0,0,0]",0
10946,1023702,1,2,149,,82,"[31,77,0]",2
10947,1023702,1,2,149,,5,"[3,0,0]",0
10948,1023702,1,2,150,,82,"[1,50,0]",2
10949,1023702,1,2,150,,83,"[1,3,0]",0
10950,1023702,1,2,0,,0,"[0,0,0]",0
10951,1023641,1,2,0,,61,"[15,15,0]",2
10952,1023641,1,2,0,,0,"[0,0,0]",0
10953,1023641,1,2,0,,0,"[0,0,0]",0
10954,1023641,1,2,0,,0,"[0,0,0]",0
10955,1023641,1,2,0,,0,"[0,0,0]",0
10956,1023642,1,2,0,,61,"[20,20,0]",2
10957,1023642,1,2,0,,0,"[0,0,0]",0
10958,1023642,1,2,0,,0,"[0,0,0]",0
10959,1023642,1,2,0,,0,"[0,0,0]",0
10960,1023642,1,2,0,,0,"[0,0,0]",0
10961,102345,1,2,218,,104,"[100,140,140]",2
10962,102345,1,2,218,,5,"[2,0,0]",0
10963,102345,1,2,220,,104,"[100,140,140]",2
10964,102345,1,2,220,,5,"[2,0,0]",0
10965,102345,1,2,0,,0,"[0,0,0]",0
10966,102346,1,2,218,,104,"[130,170,170]",2
10967,102346,1,2,218,,5,"[3,0,0]",0
10968,102346,1,2,220,,104,"[130,170,170]",2
10969,102346,1,2,220,,5,"[3,0,0]",0
10970,102346,1,2,0,,0,"[0,0,0]",0
10971,102348,1,2,218,,104,"[140,140,100]",2
10972,102348,1,2,218,,5,"[2,0,0]",0
10973,102348,1,2,221,,104,"[140,140,100]",2
10974,102348,1,2,221,,5,"[2,0,0]",0
10975,102348,1,2,0,,0,"[0,0,0]",0
10976,102349,1,2,218,,104,"[170,170,130]",2
10977,102349,1,2,218,,5,"[3,0,0]",0
10978,102349,1,2,221,,104,"[170,170,130]",2
10979,102349,1,2,221,,5,"[3,0,0]",0
10980,102349,1,2,0,,0,"[0,0,0]",0
10981,1015201,1,2,15,,83,"[2,2,0]",0
10982,1015201,1,2,15,,82,"[2,30,0]",2
10983,1015201,1,2,14,,5,"[3,0,0]",0
10984,1015201,1,2,14,,82,"[31,60,0]",2
10985,1015201,1,2,0,,0,"[0,0,0]",0
10986,1015202,1,2,15,,83,"[2,3,0]",0
10987,1015202,1,2,15,,82,"[2,50,0]",2
10988,1015202,1,2,14,,5,"[3,0,0]",0
10989,1015202,1,2,14,,82,"[31,77,0]",2
10990,1015202,1,2,0,,0,"[0,0,0]",0
10991,1015591,1,2,17,,82,"[31,60,0]",2
10992,1015591,1,2,17,,5,"[3,0,0]",0
10993,1015591,1,2,144,,82,"[4,30,0]",2
10994,1015591,1,2,144,,83,"[4,2,0]",0
10995,1015591,1,2,0,,0,"[0,0,0]",0
10996,1015592,1,2,17,,82,"[31,77,0]",2
10997,1015592,1,2,17,,5,"[3,0,0]",0
10998,1015592,1,2,144,,82,"[4,50,0]",2
10999,1015592,1,2,144,,83,"[4,3,0]",0
11000,1015592,1,2,0,,0,"[0,0,0]",0
11001,1019491,1,2,121,,82,"[31,60,0]",2
11002,1019491,1,2,121,,5,"[3,0,0]",0
11003,1019491,1,2,129,,82,"[2,30,0]",2
11004,1019491,1,2,129,,83,"[2,2,0]",0
11005,1019491,1,2,0,,0,"[0,0,0]",0
11006,1019492,1,2,121,,82,"[31,77,0]",2
11007,1019492,1,2,121,,5,"[3,0,0]",0
11008,1019492,1,2,129,,82,"[2,50,0]",2
11009,1019492,1,2,129,,83,"[2,3,0]",0
11010,1019492,1,2,0,,0,"[0,0,0]",0
11011,102371,1,2,0,,82,"[8,80,0]",2
11012,102371,1,2,0,,83,"[8,3,0]",0
11013,102371,1,2,0,,0,"[0,0,0]",0
11014,102371,1,2,0,,0,"[0,0,0]",0
11015,102371,1,2,0,,0,"[0,0,0]",0
11016,102368,1,2,0,,82,"[16,80,0]",2
11017,102368,1,2,0,,83,"[16,3,0]",0
11018,102368,1,2,0,,0,"[0,0,0]",0
11019,102368,1,2,0,,0,"[0,0,0]",0
11020,102368,1,2,0,,0,"[0,0,0]",0
11021,102367,1,2,0,,82,"[2,80,0]",2
11022,102367,1,2,0,,83,"[2,3,0]",0
11023,102367,1,2,0,,0,"[0,0,0]",0
11024,102367,1,2,0,,0,"[0,0,0]",0
11025,102367,1,2,0,,0,"[0,0,0]",0
11026,102366,1,2,0,,82,"[16,80,0]",2
11027,102366,1,2,0,,83,"[16,3,0]",0
11028,102366,1,2,0,,0,"[0,0,0]",0
11029,102366,1,2,0,,0,"[0,0,0]",0
11030,102366,1,2,0,,0,"[0,0,0]",0
11031,102365,1,2,0,,82,"[4,80,0]",2
