id,special_set_id,type,efficacy_type,target_type,calc_option,turn,prob,causality_conditions,eff_value1,eff_value2,eff_value3
1004583,4583,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004584,4584,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004587,4587,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004596,4596,Special::NormalEfficacySpecial,3,3,3,3,100,"{""source"":""2142"",""compiled"":2142}",20,20,0
1004599,4599,Special::NormalEfficacySpecial,84,1,2,1,100,,15,0,0
1004600,4600,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1004601,4601,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004602,4602,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004603,4603,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004604,4604,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1004605,4605,Special::NormalEfficacySpecial,84,1,2,1,100,,5,0,0
1004608,4608,Special::NormalEfficacySpecial,90,1,2,1,100,,30,0,0
1004611,4611,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004620,4620,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004622,4622,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004626,4626,Special::NormalEfficacySpecial,2,3,3,1,100,,50,0,0
1004627,4627,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1004628,4628,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004629,4629,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004630,4630,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1004631,4631,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004634,4634,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0
1004635,4635,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1004646,4646,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004647,4647,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004649,4649,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004652,4652,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004653,4653,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004655,4655,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004656,4656,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004657,4657,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004658,4658,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1004659,4659,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1004660,4660,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004661,4661,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004663,4663,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004664,4664,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004665,4665,Special::NormalEfficacySpecial,90,1,0,1,100,,50,0,0
1004666,4666,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004697,4697,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1004698,4698,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004699,4699,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0
1004700,4700,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1004710,4710,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004711,4711,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004715,4715,Special::NormalEfficacySpecial,84,1,2,1,100,,6,0,0
1004717,4717,Special::ExtraEfficacySpecial,48,3,0,2,50,,0,0,0
1004719,4719,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004724,4724,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004726,4726,Special::NormalEfficacySpecial,2,2,2,1,100,,30,0,0
1004742,4742,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004744,4744,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1004747,4747,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1004748,4748,Special::NormalEfficacySpecial,2,1,2,4,100,,30,0,0
1004752,4752,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004754,4754,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1004766,4766,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004767,4767,Special::NormalEfficacySpecial,1,13,2,2,100,,35,0,0
1004768,4768,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004769,4769,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004770,4770,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004771,4771,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004774,4774,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1004777,4777,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1004783,4783,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004784,4784,Special::NormalEfficacySpecial,2,12,2,1,100,,50,0,0
1004787,4787,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1004788,4788,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1004792,4792,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004794,4794,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004798,4798,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004799,4799,Special::NormalEfficacySpecial,1,1,2,3,100,,50,0,0
1004800,4800,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1004802,4802,Special::NormalEfficacySpecial,90,1,0,1,100,,100,0,0
1004808,4808,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004819,4819,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004821,4821,Special::NormalEfficacySpecial,2,1,2,3,100,,50,0,0
1004823,4823,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1004824,4824,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004825,4825,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1004826,4826,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1004827,4827,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1004828,4828,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1004829,4829,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004830,4830,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004835,4835,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004837,4837,Special::NormalEfficacySpecial,90,1,2,1,100,,30,0,0
1004838,4838,Special::NormalEfficacySpecial,2,1,2,6,100,,40,0,0
1004841,4841,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1004843,4843,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1004848,4848,Special::NormalEfficacySpecial,84,1,2,1,100,,7,0,0
1004850,4850,Special::NormalEfficacySpecial,90,1,2,1,100,,30,0,0
1004858,4858,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004859,4859,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1004860,4860,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004861,4861,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004862,4862,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004870,4870,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004881,4881,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004882,4882,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004885,4885,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1004891,4891,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004892,4892,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004894,4894,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004895,4895,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004896,4896,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004900,4900,Special::ExtraEfficacySpecial,9,3,0,1,100,,0,0,0
1004901,4901,Special::ExtraEfficacySpecial,48,3,0,1,100,,0,0,0
1004905,4905,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004906,4906,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1004907,4907,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004922,4922,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004930,4930,Special::NormalEfficacySpecial,1,3,3,1,100,,20,0,0
1004931,4931,Special::NormalEfficacySpecial,1,3,3,1,100,,30,0,0
1004932,4932,Special::NormalEfficacySpecial,3,3,3,1,100,,20,20,0
1004960,4960,Special::NormalEfficacySpecial,3,16,2,2,100,,35,35,0
1004963,4963,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004964,4964,Special::NormalEfficacySpecial,1,12,2,1,100,,35,0,0
1004966,4966,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004967,4967,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004976,4976,Special::NormalEfficacySpecial,1,3,3,1,100,,30,0,0
1004977,4977,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
1004982,4982,Special::NormalEfficacySpecial,1,12,2,1,100,,35,0,0
1004983,4983,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004986,4986,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004988,4988,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004999,4999,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0
1005001,5001,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005005,5005,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005006,5006,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1005012,5012,Special::NormalEfficacySpecial,2,1,2,6,100,,30,0,0
1005013,5013,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005014,5014,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005017,5017,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005024,5024,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1005026,5026,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1005029,5029,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005030,5030,Special::NormalEfficacySpecial,24,3,0,1,100,,0,0,0
1005031,5031,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005032,5032,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005033,5033,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005034,5034,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1005035,5035,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1005038,5038,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1005043,5043,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1005044,5044,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005046,5046,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1005047,5047,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1005048,5048,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1005049,5049,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1005052,5052,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005060,5060,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005061,5061,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005062,5062,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005064,5064,Special::NormalEfficacySpecial,84,1,2,1,100,,7,0,0
1005068,5068,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005070,5070,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005071,5071,Special::NormalEfficacySpecial,84,1,2,1,100,,5,0,0
1005106,5106,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005114,5114,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005115,5115,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1005116,5116,Special::NormalEfficacySpecial,84,1,3,1,100,,3,0,0
1005117,5117,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1005118,5118,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005120,5120,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005121,5121,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1005122,5122,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1005123,5123,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005124,5124,Special::NormalEfficacySpecial,1,13,2,2,100,,30,0,0
1005138,5138,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1005139,5139,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1005140,5140,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1005141,5141,Special::NormalEfficacySpecial,84,1,3,1,100,,6,0,0
1005153,5153,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005160,5160,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005172,5172,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005173,5173,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005174,5174,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1005189,5189,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005191,5191,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005192,5192,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1005195,5195,Special::NormalEfficacySpecial,24,3,0,1,100,,0,0,0
1005196,5196,Special::NormalEfficacySpecial,24,3,0,1,100,,0,0,0
1005197,5197,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1005202,5202,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1005207,5207,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005208,5208,Special::NormalEfficacySpecial,2,1,2,4,100,,50,0,0
1005219,5219,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005221,5221,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1005222,5222,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1005223,5223,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005226,5226,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1005227,5227,Special::NormalEfficacySpecial,84,1,2,1,100,,20,0,0
1005228,5228,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005233,5233,Special::ExtraEfficacySpecial,91,1,2,1,100,,9,0,0
1005234,5234,Special::ExtraEfficacySpecial,91,1,2,1,100,,19,0,0
1005235,5235,Special::NormalEfficacySpecial,3,16,2,2,100,,22,22,0
1005236,5236,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005242,5242,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005243,5243,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1005244,5244,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005245,5245,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1005247,5247,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1005248,5248,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1005264,5264,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1005265,5265,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1005267,5267,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005268,5268,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1005269,5269,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1005271,5271,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005272,5272,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1005273,5273,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1005288,5288,Special::NormalEfficacySpecial,84,1,2,1,100,,7,0,0
1005297,5297,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005300,5300,Special::NormalEfficacySpecial,2,1,2,4,100,,30,0,0
1005301,5301,Special::NormalEfficacySpecial,2,1,2,4,100,,30,0,0
1005303,5303,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1005305,5305,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005306,5306,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005307,5307,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005308,5308,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005309,5309,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005310,5310,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005311,5311,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005312,5312,Special::NormalEfficacySpecial,90,1,2,1,100,,50,0,0
1005313,5313,Special::NormalEfficacySpecial,90,1,2,1,100,,50,0,0
1005314,5314,Special::NormalEfficacySpecial,90,1,2,1,100,,50,0,0
1005315,5315,Special::NormalEfficacySpecial,90,1,2,1,100,,50,0,0
1005316,5316,Special::NormalEfficacySpecial,90,1,2,1,100,,50,0,0
1005317,5317,Special::NormalEfficacySpecial,90,1,2,1,100,,50,0,0
1005322,5322,Special::NormalEfficacySpecial,2,12,2,1,100,,50,0,0
1005324,5324,Special::NormalEfficacySpecial,2,12,2,2,100,,50,0,0
1005325,5325,Special::ExtraEfficacySpecial,9,3,0,1,50,,0,0,0
1005336,5336,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0
1005337,5337,Special::NormalEfficacySpecial,3,3,3,1,100,,20,20,0
1005347,5347,Special::NormalEfficacySpecial,2,3,3,1,100,,80,0,0
1005348,5348,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1005349,5349,Special::NormalEfficacySpecial,3,3,3,1,100,,20,20,0
1005351,5351,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1005352,5352,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005363,5363,Special::NormalEfficacySpecial,90,1,0,1,100,,100,0,0
1005364,5364,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1005365,5365,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1005366,5366,Special::NormalEfficacySpecial,1,1,2,9,100,,50,0,0
1005367,5367,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005368,5368,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005369,5369,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1005370,5370,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005379,5379,Special::NormalEfficacySpecial,1,12,2,1,100,,30,0,0
1005381,5381,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005383,5383,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005384,5384,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005397,5397,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1005403,5403,Special::NormalEfficacySpecial,84,1,2,1,100,,10,0,0
1005404,5404,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005405,5405,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
1005411,5411,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005422,5422,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005423,5423,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005426,5426,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005429,5429,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
1005431,5431,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0
1005432,5432,Special::NormalEfficacySpecial,3,3,3,1,100,,30,30,0
1005446,5446,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005447,5447,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005459,5459,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005460,5460,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0
1005461,5461,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1005462,5462,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1005463,5463,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1005464,5464,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005487,5487,Special::NormalEfficacySpecial,2,1,2,3,100,,50,0,0
1005488,5488,Special::NormalEfficacySpecial,2,1,2,4,100,,50,0,0
1005489,5489,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1005495,5495,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005496,5496,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005497,5497,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1005503,5503,Special::ExtraEfficacySpecial,48,3,0,2,50,,0,0,0
1005504,5504,Special::ExtraEfficacySpecial,48,3,0,2,50,,0,0,0
1005520,5520,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
1005522,5522,Special::NormalEfficacySpecial,3,16,2,1,100,,30,30,0
1005523,5523,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005525,5525,Special::NormalEfficacySpecial,1,12,2,1,100,,30,0,0
1005526,5526,Special::NormalEfficacySpecial,1,2,2,1,100,,40,0,0
1005527,5527,Special::NormalEfficacySpecial,1,2,2,1,100,,40,0,0
1005529,5529,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005531,5531,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1005546,5546,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005547,5547,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005548,5548,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005550,5550,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005551,5551,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1005552,5552,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1005553,5553,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005554,5554,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1005591,5591,Special::ExtraEfficacySpecial,9,3,0,1,30,,0,0,0
1005592,5592,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1005596,5596,Special::ExtraEfficacySpecial,48,3,0,1,100,,0,0,0
1005606,5606,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005615,5615,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005616,5616,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1005619,5619,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1005623,5623,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0
1005625,5625,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1005637,5637,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0
1005650,5650,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1005651,5651,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1005706,5706,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1005710,5710,Special::NormalEfficacySpecial,3,2,2,1,100,,30,30,0
1005711,5711,Special::NormalEfficacySpecial,3,2,2,2,100,,30,30,0
1005741,5741,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1005742,5742,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
2002855,2855,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
2002957,2957,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2003005,3005,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2003007,3007,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2003060,3060,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
2003064,3064,Special::NormalEfficacySpecial,2,1,2,6,100,,30,0,0
2003065,3065,Special::NormalEfficacySpecial,1,1,2,6,100,,30,0,0
2003142,3142,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2003323,3323,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
2003824,3824,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2004024,4024,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2004079,4079,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
2004220,4220,Special::ExtraEfficacySpecial,48,3,0,2,50,,0,0,0
2004236,4236,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
2004414,4414,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
2004611,4611,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2004658,4658,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2004769,4769,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
2004770,4770,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2004771,4771,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
2004777,4777,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
2004885,4885,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
2005049,5049,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
2005062,5062,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
2005114,5114,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2005115,5115,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2005174,5174,Special::NormalEfficacySpecial,90,1,0,1,100,,100,0,0
2005191,5191,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
2005195,5195,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
2005196,5196,Special::NormalEfficacySpecial,1,2,2,1,100,,50,0,0
2005226,5226,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
2005301,5301,Special::NormalEfficacySpecial,90,2,2,1,100,,20,0,0
