id,z_battle_first_reward_set_id,item_id,item_type,quantity,card_exp_init
115162,115022,14,PotentialItem,10,0
115163,115022,15,PotentialItem,10,0
115164,115023,11,Point::Stone,1,0
115165,115023,101683,AwakeningItem,7,0
115166,115023,101693,AwakeningItem,7,0
115167,115023,101703,AwakeningItem,7,0
115168,115023,13,PotentialItem,10,0
115169,115023,14,PotentialItem,10,0
115170,115023,15,PotentialItem,10,0
115171,115024,11,Point::Stone,1,0
115172,115024,101683,AwakeningItem,8,0
115173,115024,101693,AwakeningItem,8,0
115174,115024,101703,AwakeningItem,8,0
115175,115024,13,PotentialItem,10,0
115176,115024,14,PotentialItem,10,0
115177,115024,15,PotentialItem,10,0
115178,115024,1012260,Card,2,0
115179,115025,11,Point::Stone,1,0
115180,115025,101684,AwakeningItem,4,0
115181,115025,101694,AwakeningItem,4,0
115182,115025,101704,AwakeningItem,4,0
115183,115025,13,PotentialItem,10,0
115184,115025,14,PotentialItem,10,0
115185,115025,15,PotentialItem,10,0
115186,115026,11,Point::Stone,1,0
115187,115026,101684,AwakeningItem,5,0
115188,115026,101694,AwakeningItem,5,0
115189,115026,101704,AwakeningItem,5,0
115190,115026,13,PotentialItem,10,0
115191,115026,14,PotentialItem,10,0
115192,115026,15,PotentialItem,10,0
115193,115027,11,Point::Stone,1,0
115194,115027,101684,AwakeningItem,6,0
115195,115027,101694,AwakeningItem,6,0
115196,115027,101704,AwakeningItem,6,0
115197,115027,13,PotentialItem,10,0
115198,115027,14,PotentialItem,10,0
115199,115027,15,PotentialItem,10,0
115200,115028,11,Point::Stone,1,0
115201,115028,101684,AwakeningItem,7,0
115202,115028,101694,AwakeningItem,7,0
115203,115028,101704,AwakeningItem,7,0
115204,115028,13,PotentialItem,10,0
115205,115028,14,PotentialItem,10,0
115206,115028,15,PotentialItem,10,0
115207,115029,11,Point::Stone,1,0
115208,115029,101684,AwakeningItem,8,0
115209,115029,101694,AwakeningItem,8,0
115210,115029,101704,AwakeningItem,8,0
115211,115029,13,PotentialItem,10,0
115212,115029,14,PotentialItem,10,0
115213,115029,15,PotentialItem,10,0
115214,115029,1012260,Card,2,0
115215,115030,1005480,Card,1,765122
116000,116000,11,Point::Stone,1,0
116001,116000,101711,AwakeningItem,1,0
116002,116000,5,PotentialItem,370,0
116003,116001,11,Point::Stone,1,0
116004,116001,101711,AwakeningItem,1,0
116005,116001,10,PotentialItem,270,0
116006,116002,11,Point::Stone,1,0
116007,116002,101711,AwakeningItem,1,0
116008,116002,15,PotentialItem,20,0
116009,116003,11,Point::Stone,1,0
116010,116003,101711,AwakeningItem,1,0
116011,116003,5,PotentialItem,370,0
116012,116004,11,Point::Stone,1,0
116013,116004,101711,AwakeningItem,1,0
116014,116004,10,PotentialItem,270,0
116015,116004,1012270,Card,1,0
116016,116005,11,Point::Stone,1,0
116017,116005,101711,AwakeningItem,1,0
116018,116005,15,PotentialItem,20,0
116019,116006,11,Point::Stone,1,0
116020,116006,101711,AwakeningItem,2,0
116021,116006,5,PotentialItem,370,0
116022,116007,11,Point::Stone,1,0
116023,116007,101711,AwakeningItem,2,0
116024,116007,10,PotentialItem,270,0
116025,116008,11,Point::Stone,1,0
116026,116008,101711,AwakeningItem,2,0
116027,116008,15,PotentialItem,20,0
116028,116009,11,Point::Stone,1,0
116029,116009,101711,AwakeningItem,3,0
116030,116009,5,PotentialItem,370,0
116031,116009,10,PotentialItem,270,0
116032,116009,15,PotentialItem,20,0
116033,116009,1012270,Card,1,0
116034,116010,11,Point::Stone,1,0
116035,116010,101712,AwakeningItem,1,0
116036,116010,5,PotentialItem,430,0
116037,116011,11,Point::Stone,1,0
116038,116011,101712,AwakeningItem,1,0
116039,116011,10,PotentialItem,330,0
116040,116012,11,Point::Stone,1,0
116041,116012,101712,AwakeningItem,2,0
116042,116012,15,PotentialItem,30,0
116043,116013,11,Point::Stone,1,0
116044,116013,101712,AwakeningItem,2,0
116045,116013,5,PotentialItem,430,0
116046,116014,11,Point::Stone,1,0
116047,116014,101712,AwakeningItem,4,0
116048,116014,10,PotentialItem,330,0
116049,116014,1012270,Card,2,0
116050,116015,11,Point::Stone,1,0
116051,116015,101712,AwakeningItem,4,0
116052,116015,15,PotentialItem,30,0
116053,116016,11,Point::Stone,1,0
116054,116016,101712,AwakeningItem,5,0
116055,116016,5,PotentialItem,430,0
116056,116017,11,Point::Stone,1,0
116057,116017,101712,AwakeningItem,6,0
116058,116017,10,PotentialItem,330,0
116059,116018,11,Point::Stone,1,0
116060,116018,101712,AwakeningItem,7,0
116061,116018,15,PotentialItem,30,0
116062,116019,11,Point::Stone,1,0
116063,116019,101712,AwakeningItem,8,0
116064,116019,5,PotentialItem,430,0
116065,116019,10,PotentialItem,330,0
116066,116019,15,PotentialItem,30,0
116067,116019,1012270,Card,2,0
116068,116020,11,Point::Stone,1,0
116069,116020,101713,AwakeningItem,4,0
116070,116020,5,PotentialItem,500,0
116071,116021,11,Point::Stone,1,0
116072,116021,101713,AwakeningItem,5,0
116073,116021,10,PotentialItem,400,0
116074,116022,11,Point::Stone,1,0
116075,116022,101713,AwakeningItem,6,0
116076,116022,15,PotentialItem,40,0
116077,116023,11,Point::Stone,1,0
116078,116023,101713,AwakeningItem,7,0
116079,116023,5,PotentialItem,500,0
116080,116024,11,Point::Stone,1,0
116081,116024,101713,AwakeningItem,8,0
116082,116024,10,PotentialItem,400,0
116083,116024,1012270,Card,2,0
116084,116025,11,Point::Stone,1,0
116085,116025,101714,AwakeningItem,4,0
116086,116025,15,PotentialItem,40,0
116087,116026,11,Point::Stone,1,0
116088,116026,101714,AwakeningItem,5,0
116089,116026,5,PotentialItem,500,0
116090,116027,11,Point::Stone,1,0
116091,116027,101714,AwakeningItem,6,0
116092,116027,10,PotentialItem,400,0
116093,116028,11,Point::Stone,1,0
116094,116028,101714,AwakeningItem,7,0
116095,116028,15,PotentialItem,40,0
116096,116029,11,Point::Stone,1,0
116097,116029,101714,AwakeningItem,8,0
116098,116029,5,PotentialItem,500,0
116099,116029,10,PotentialItem,400,0
116100,116029,15,PotentialItem,40,0
116101,116029,1012270,Card,3,0
116102,116030,1005480,Card,1,765122
117000,117000,11,Point::Stone,1,0
117001,117000,101751,AwakeningItem,1,0
117002,117000,101761,AwakeningItem,1,0
117003,117000,3,PotentialItem,155,0
117004,117000,5,PotentialItem,155,0
117005,117001,11,Point::Stone,1,0
117006,117001,101751,AwakeningItem,1,0
117007,117001,101761,AwakeningItem,1,0
117008,117001,3,PotentialItem,155,0
117009,117001,5,PotentialItem,155,0
117010,117002,11,Point::Stone,1,0
117011,117002,101751,AwakeningItem,1,0
117012,117002,101761,AwakeningItem,1,0
117013,117002,3,PotentialItem,155,0
117014,117002,5,PotentialItem,155,0
117015,117003,11,Point::Stone,1,0
117016,117003,101751,AwakeningItem,1,0
117017,117003,101761,AwakeningItem,1,0
117018,117003,3,PotentialItem,155,0
117019,117003,5,PotentialItem,155,0
117020,117004,11,Point::Stone,1,0
117021,117004,101751,AwakeningItem,1,0
117022,117004,101761,AwakeningItem,1,0
117023,117004,3,PotentialItem,155,0
117024,117004,5,PotentialItem,155,0
117025,117005,11,Point::Stone,1,0
117026,117005,101751,AwakeningItem,1,0
117027,117005,101761,AwakeningItem,1,0
117028,117005,3,PotentialItem,155,0
117029,117005,5,PotentialItem,155,0
117030,117006,11,Point::Stone,1,0
117031,117006,101751,AwakeningItem,2,0
117032,117006,101761,AwakeningItem,2,0
117033,117006,3,PotentialItem,155,0
117034,117006,5,PotentialItem,155,0
117035,117007,11,Point::Stone,1,0
117036,117007,101751,AwakeningItem,2,0
117037,117007,101761,AwakeningItem,2,0
117038,117007,3,PotentialItem,155,0
117039,117007,5,PotentialItem,155,0
117040,117008,11,Point::Stone,1,0
117041,117008,101751,AwakeningItem,2,0
117042,117008,101761,AwakeningItem,2,0
117043,117008,3,PotentialItem,155,0
117044,117008,5,PotentialItem,155,0
117045,117009,11,Point::Stone,1,0
117046,117009,101751,AwakeningItem,3,0
117047,117009,101761,AwakeningItem,3,0
117048,117009,3,PotentialItem,155,0
117049,117009,5,PotentialItem,155,0
117050,117009,1012270,Card,2,0
117051,117010,11,Point::Stone,1,0
117052,117010,101752,AwakeningItem,1,0
117053,117010,101762,AwakeningItem,1,0
117054,117010,8,PotentialItem,100,0
117055,117010,10,PotentialItem,100,0
117056,117011,11,Point::Stone,1,0
117057,117011,101752,AwakeningItem,1,0
117058,117011,101762,AwakeningItem,1,0
117059,117011,8,PotentialItem,100,0
117060,117011,10,PotentialItem,100,0
117061,117012,11,Point::Stone,1,0
117062,117012,101752,AwakeningItem,2,0
117063,117012,101762,AwakeningItem,2,0
117064,117012,8,PotentialItem,100,0
117065,117012,10,PotentialItem,100,0
117066,117013,11,Point::Stone,1,0
117067,117013,101752,AwakeningItem,2,0
117068,117013,101762,AwakeningItem,2,0
117069,117013,8,PotentialItem,100,0
117070,117013,10,PotentialItem,100,0
117071,117014,11,Point::Stone,1,0
117072,117014,101752,AwakeningItem,4,0
117073,117014,101762,AwakeningItem,4,0
117074,117014,8,PotentialItem,100,0
117075,117014,10,PotentialItem,100,0
117076,117014,1012250,Card,2,0
117077,117015,11,Point::Stone,1,0
117078,117015,101752,AwakeningItem,4,0
117079,117015,101762,AwakeningItem,4,0
117080,117015,8,PotentialItem,100,0
117081,117015,10,PotentialItem,100,0
117082,117016,11,Point::Stone,1,0
117083,117016,101752,AwakeningItem,5,0
117084,117016,101762,AwakeningItem,5,0
117085,117016,8,PotentialItem,100,0
117086,117016,10,PotentialItem,100,0
117087,117017,11,Point::Stone,1,0
117088,117017,101752,AwakeningItem,6,0
117089,117017,101762,AwakeningItem,6,0
117090,117017,8,PotentialItem,100,0
117091,117017,10,PotentialItem,100,0
117092,117018,11,Point::Stone,1,0
117093,117018,101752,AwakeningItem,7,0
117094,117018,101762,AwakeningItem,7,0
117095,117018,8,PotentialItem,100,0
117096,117018,10,PotentialItem,100,0
117097,117019,11,Point::Stone,1,0
117098,117019,101752,AwakeningItem,8,0
117099,117019,101762,AwakeningItem,8,0
117100,117019,8,PotentialItem,100,0
117101,117019,10,PotentialItem,100,0
117102,117019,1012270,Card,2,0
117103,117020,11,Point::Stone,1,0
117104,117020,101753,AwakeningItem,4,0
117105,117020,101763,AwakeningItem,4,0
117106,117020,13,PotentialItem,10,0
117107,117020,15,PotentialItem,10,0
117108,117021,11,Point::Stone,1,0
117109,117021,101753,AwakeningItem,5,0
117110,117021,101763,AwakeningItem,5,0
117111,117021,13,PotentialItem,10,0
117112,117021,15,PotentialItem,10,0
117113,117022,11,Point::Stone,1,0
117114,117022,101753,AwakeningItem,6,0
117115,117022,101763,AwakeningItem,6,0
117116,117022,13,PotentialItem,10,0
117117,117022,15,PotentialItem,10,0
117118,117023,11,Point::Stone,1,0
117119,117023,101753,AwakeningItem,7,0
117120,117023,101763,AwakeningItem,7,0
117121,117023,13,PotentialItem,10,0
117122,117023,15,PotentialItem,10,0
117123,117024,11,Point::Stone,1,0
117124,117024,101753,AwakeningItem,8,0
117125,117024,101763,AwakeningItem,8,0
117126,117024,13,PotentialItem,10,0
117127,117024,15,PotentialItem,10,0
117128,117024,1012250,Card,2,0
117129,117025,11,Point::Stone,1,0
117130,117025,101754,AwakeningItem,4,0
117131,117025,101764,AwakeningItem,4,0
117132,117025,13,PotentialItem,10,0
117133,117025,15,PotentialItem,10,0
117134,117026,11,Point::Stone,1,0
117135,117026,101754,AwakeningItem,5,0
117136,117026,101764,AwakeningItem,5,0
117137,117026,13,PotentialItem,10,0
117138,117026,15,PotentialItem,10,0
117139,117027,11,Point::Stone,1,0
117140,117027,101754,AwakeningItem,6,0
117141,117027,101764,AwakeningItem,6,0
117142,117027,13,PotentialItem,10,0
117143,117027,15,PotentialItem,10,0
117144,117028,11,Point::Stone,1,0
117145,117028,101754,AwakeningItem,7,0
117146,117028,101764,AwakeningItem,7,0
117147,117028,13,PotentialItem,10,0
117148,117028,15,PotentialItem,10,0
117149,117029,11,Point::Stone,1,0
117150,117029,101754,AwakeningItem,8,0
117151,117029,101764,AwakeningItem,8,0
117152,117029,13,PotentialItem,10,0
117153,117029,15,PotentialItem,10,0
117154,117029,1012270,Card,2,0
117155,117030,1005480,Card,1,765122
118000,118000,11,Point::Stone,3,0
118001,118000,101724,AwakeningItem,3,0
118002,118000,1,PotentialItem,430,0
118003,118000,6,PotentialItem,240,0
118004,118000,11,PotentialItem,20,0
118005,118001,11,Point::Stone,3,0
118006,118001,101724,AwakeningItem,3,0
118007,118001,1,PotentialItem,430,0
118008,118001,6,PotentialItem,240,0
118009,118001,11,PotentialItem,20,0
118010,118002,11,Point::Stone,3,0
118011,118002,101724,AwakeningItem,4,0
118012,118002,1,PotentialItem,430,0
118013,118002,6,PotentialItem,240,0
118014,118002,11,PotentialItem,20,0
118015,118003,11,Point::Stone,3,0
118016,118003,101724,AwakeningItem,5,0
118017,118003,1,PotentialItem,430,0
118018,118003,6,PotentialItem,240,0
118019,118003,11,PotentialItem,20,0
118020,118004,11,Point::Stone,3,0
118021,118004,101724,AwakeningItem,5,0
118022,118004,1,PotentialItem,430,0
118023,118004,6,PotentialItem,240,0
118024,118004,11,PotentialItem,20,0
118025,118004,1012230,Card,2,0
118026,118005,11,Point::Stone,3,0
118027,118005,101724,AwakeningItem,5,0
118028,118005,1,PotentialItem,430,0
118029,118005,6,PotentialItem,240,0
118030,118005,11,PotentialItem,20,0
118031,118006,11,Point::Stone,3,0
118032,118006,101724,AwakeningItem,5,0
118033,118006,1,PotentialItem,430,0
118034,118006,6,PotentialItem,240,0
118035,118006,11,PotentialItem,20,0
118036,118007,11,Point::Stone,3,0
118037,118007,101724,AwakeningItem,5,0
118038,118007,1,PotentialItem,430,0
118039,118007,6,PotentialItem,240,0
118040,118007,11,PotentialItem,20,0
118041,118008,11,Point::Stone,3,0
118042,118008,101724,AwakeningItem,5,0
118043,118008,1,PotentialItem,430,0
118044,118008,6,PotentialItem,240,0
118045,118008,11,PotentialItem,20,0
118046,118009,11,Point::Stone,3,0
118047,118009,101724,AwakeningItem,5,0
118048,118009,1,PotentialItem,430,0
118049,118009,6,PotentialItem,240,0
118050,118009,11,PotentialItem,20,0
118051,118009,1012230,Card,3,0
118052,118010,1005480,Card,1,765122
119000,119000,11,Point::Stone,1,0
119001,119000,101731,AwakeningItem,1,0
119002,119000,2,PotentialItem,370,0
119003,119001,11,Point::Stone,1,0
119004,119001,101731,AwakeningItem,1,0
119005,119001,7,PotentialItem,270,0
119006,119002,11,Point::Stone,1,0
119007,119002,101731,AwakeningItem,1,0
119008,119002,12,PotentialItem,20,0
119009,119003,11,Point::Stone,1,0
119010,119003,101731,AwakeningItem,1,0
119011,119003,2,PotentialItem,370,0
119012,119004,11,Point::Stone,1,0
119013,119004,101731,AwakeningItem,1,0
119014,119004,7,PotentialItem,270,0
119015,119004,1012240,Card,1,0
119016,119005,11,Point::Stone,1,0
119017,119005,101731,AwakeningItem,1,0
119018,119005,12,PotentialItem,20,0
119019,119006,11,Point::Stone,1,0
119020,119006,101731,AwakeningItem,2,0
119021,119006,2,PotentialItem,370,0
119022,119007,11,Point::Stone,1,0
119023,119007,101731,AwakeningItem,2,0
119024,119007,7,PotentialItem,270,0
119025,119008,11,Point::Stone,1,0
119026,119008,101731,AwakeningItem,2,0
119027,119008,12,PotentialItem,20,0
119028,119009,11,Point::Stone,1,0
119029,119009,101731,AwakeningItem,3,0
119030,119009,2,PotentialItem,370,0
119031,119009,7,PotentialItem,270,0
119032,119009,12,PotentialItem,20,0
119033,119009,1012240,Card,1,0
119034,119010,11,Point::Stone,1,0
119035,119010,101732,AwakeningItem,1,0
119036,119010,2,PotentialItem,430,0
119037,119011,11,Point::Stone,1,0
119038,119011,101732,AwakeningItem,1,0
119039,119011,7,PotentialItem,330,0
119040,119012,11,Point::Stone,1,0
119041,119012,101732,AwakeningItem,2,0
119042,119012,12,PotentialItem,30,0
119043,119013,11,Point::Stone,1,0
119044,119013,101732,AwakeningItem,2,0
119045,119013,2,PotentialItem,430,0
119046,119014,11,Point::Stone,1,0
119047,119014,101732,AwakeningItem,4,0
119048,119014,7,PotentialItem,330,0
119049,119014,1012240,Card,2,0
119050,119015,11,Point::Stone,1,0
119051,119015,101732,AwakeningItem,4,0
119052,119015,12,PotentialItem,30,0
119053,119016,11,Point::Stone,1,0
119054,119016,101732,AwakeningItem,5,0
119055,119016,2,PotentialItem,430,0
119056,119017,11,Point::Stone,1,0
119057,119017,101732,AwakeningItem,6,0
119058,119017,7,PotentialItem,330,0
119059,119018,11,Point::Stone,1,0
119060,119018,101732,AwakeningItem,7,0
119061,119018,12,PotentialItem,30,0
119062,119019,11,Point::Stone,1,0
119063,119019,101732,AwakeningItem,8,0
119064,119019,2,PotentialItem,430,0
119065,119019,7,PotentialItem,330,0
119066,119019,12,PotentialItem,30,0
119067,119019,1012240,Card,2,0
119068,119020,11,Point::Stone,1,0
119069,119020,101733,AwakeningItem,4,0
119070,119020,2,PotentialItem,500,0
119071,119021,11,Point::Stone,1,0
119072,119021,101733,AwakeningItem,5,0
119073,119021,7,PotentialItem,400,0
119074,119022,11,Point::Stone,1,0
119075,119022,101733,AwakeningItem,6,0
119076,119022,12,PotentialItem,40,0
119077,119023,11,Point::Stone,1,0
119078,119023,101733,AwakeningItem,7,0
119079,119023,2,PotentialItem,500,0
119080,119024,11,Point::Stone,1,0
119081,119024,101733,AwakeningItem,8,0
119082,119024,7,PotentialItem,400,0
119083,119024,1012240,Card,2,0
119084,119025,11,Point::Stone,1,0
119085,119025,101734,AwakeningItem,4,0
119086,119025,12,PotentialItem,40,0
119087,119026,11,Point::Stone,1,0
119088,119026,101734,AwakeningItem,5,0
119089,119026,2,PotentialItem,500,0
119090,119027,11,Point::Stone,1,0
119091,119027,101734,AwakeningItem,6,0
119092,119027,7,PotentialItem,400,0
119093,119028,11,Point::Stone,1,0
119094,119028,101734,AwakeningItem,7,0
119095,119028,12,PotentialItem,40,0
119096,119029,11,Point::Stone,1,0
119097,119029,101734,AwakeningItem,8,0
119098,119029,2,PotentialItem,500,0
119099,119029,7,PotentialItem,400,0
119100,119029,12,PotentialItem,40,0
119101,119029,1012240,Card,3,0
119102,119030,1005480,Card,1,765122
120000,120000,11,Point::Stone,1,0
120001,120000,101741,AwakeningItem,1,0
120002,120000,1,PotentialItem,370,0
120003,120001,11,Point::Stone,1,0
120004,120001,101741,AwakeningItem,1,0
120005,120001,6,PotentialItem,270,0
120006,120002,11,Point::Stone,1,0
120007,120002,101741,AwakeningItem,1,0
120008,120002,11,PotentialItem,20,0
120009,120003,11,Point::Stone,1,0
120010,120003,101741,AwakeningItem,1,0
120011,120003,1,PotentialItem,370,0
120012,120004,11,Point::Stone,1,0
120013,120004,101741,AwakeningItem,1,0
120014,120004,6,PotentialItem,270,0
120015,120004,1012230,Card,1,0
120016,120005,11,Point::Stone,1,0
120017,120005,101741,AwakeningItem,1,0
120018,120005,11,PotentialItem,20,0
120019,120006,11,Point::Stone,1,0
120020,120006,101741,AwakeningItem,2,0
