id,name,description,exec_timing_type,turn,probability,causality_conditions,icon_type,target_type,target_value1,target_value2,target_value3,sub_target_type_set_id,efficacy_type,eff_value1,eff_value2,eff_value3,created_at,updated_at
1000686,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,150.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000687,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,160.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000688,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,250.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000689,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,270.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000690,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000691,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,330.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000692,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,390.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000695,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,160.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000703,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,175.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000704,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,190.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000714,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,140.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000715,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,160.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000716,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000717,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,230.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000718,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000719,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000720,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000721,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT, 
STR, PHY, Super AGL, Extreme AGL, Extreme TEQ, 
Extreme INT, Extreme STR and 
Extreme PHY Types by 80%",0,0,0,,0,0,0,0,0,0,15,4071296.0,80.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000722,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,140.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000723,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,150.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000724,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,160.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000730,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,290.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000735,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,270.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000736,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,320.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000737,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000738,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,410.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000739,Type Damage Reduction,"Reduces damage received from 
AGL, TEQ, INT, STR, PHY, Super AGL, 
Super TEQ, Super INT, Super STR and 
Super PHY Types by 60%",0,0,0,,0,0,0,0,0,0,15,130944.0,60.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000740,Type Damage Reduction,"Reduces damage received from 
AGL, TEQ, INT, STR, PHY, Super AGL, 
Super TEQ, Super INT, Super STR, 
Super PHY and Extreme STR Types by 70%",0,0,0,,0,0,0,0,0,0,15,1179520.0,70.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000741,Type Damage Reduction,"Reduces damage received from 
AGL, TEQ, INT, STR, PHY, Super AGL, 
Super TEQ, Super INT, Super STR, 
Super PHY , Extreme STR and 
Extreme PHY Types by 80%",0,0,0,,0,0,0,0,0,0,15,3276672.0,80.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000742,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,140.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000743,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,150.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000744,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,160.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000746,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,270.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000750,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,290.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000751,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,320.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000752,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000753,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,410.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000754,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000755,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000756,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000759,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,250.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000760,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,450.0,100.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000761,Type Damage Reduction,"Reduces damage received from 
PHY, Super PHY and Extreme PHY Types by 80%",0,0,0,,0,0,0,0,0,0,15,2164736.0,80.0,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000762,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,160.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000763,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,175.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000764,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,190.0,,,2024-02-27 09:30:51.528398,2024-02-27 09:30:51.528398
1000765,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,140.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000766,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,160.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000767,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000768,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,230.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000769,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000770,Type Damage Reduction,"Reduces damage received from 
AGL, TEQ, INT, STR, PHY, Super AGL, 
Extreme AGL, Extreme TEQ, Extreme INT, 
Extreme STR and Extreme PHY Types by 70%",0,0,0,,0,0,0,0,0,0,15,4071296.0,70.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000771,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT, 
STR, PHY, Super AGL, Super TEQ, Extreme AGL, 
Extreme TEQ, Extreme INT, Extreme STR and 
Extreme PHY Types by 80%",0,0,0,,0,0,0,0,0,0,15,4079488.0,80.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000772,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,140.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000773,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,150.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000774,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,160.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000780,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,310.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000781,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,330.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000782,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,360.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000783,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,390.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000784,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,450.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000785,Type Damage Reduction,"Reduces damage received from STR, 
Super STR and Extreme STR Types by 80%",0,0,0,,0,0,0,0,0,0,15,1082368.0,80.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000786,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,160.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000790,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,160.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000794,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,150.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000795,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,155.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000796,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,100.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000797,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,120.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000798,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,190.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000799,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,260.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000800,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,210.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000801,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,230.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000802,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,250.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000803,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000804,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,220.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000805,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,250.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000806,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,280.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000807,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,330.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000816,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,190.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000817,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,240.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000818,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,290.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000819,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,390.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000820,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT, STR, 
PHY, Super AGL, Super TEQ, Super INT, Super STR, 
Super PHY and Extreme INT Types by 70%",0,0,0,,0,0,0,0,0,0,15,655232.0,70.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000821,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT, STR, 
PHY, Super AGL, Super TEQ, Super INT, Super STR, 
Super PHY, Extreme INT and Extreme PHY Types by 80%",0,0,0,,0,0,0,0,0,0,15,2752384.0,80.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000822,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,130.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000823,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,140.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000829,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000830,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,120.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000831,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,150.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000832,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000833,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,250.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000834,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000843,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,170.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000844,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,230.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000845,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,330.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000846,Type Damage Reduction,"Reduces damage received from TEQ, 
Super TEQ and Extreme TEQ Types by 80%",0,0,0,,0,0,0,0,0,0,15,270592.0,80.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000849,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,330.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000850,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,390.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000851,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,145.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000852,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000853,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000854,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000855,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000858,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,270.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000859,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,310.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000861,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,290.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000862,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,160.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000863,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,170.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000868,Disable Interruption,Disables Interruption,0,-1,100,,0,1,0,0,0,0,18,,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000881,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,190.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000882,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,220.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000883,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,260.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000884,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,310.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000885,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,360.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000886,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,370.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000887,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,160.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000888,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,175.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000889,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,190.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000893,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,230.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000895,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,170.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000896,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,190.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000897,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,260.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000898,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,330.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000903,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,190.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000904,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,240.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000905,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,290.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000906,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,390.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000907,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,180.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000908,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,190.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000909,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000910,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000911,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000912,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000913,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000914,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000915,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000916,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000917,Type Damage Reduction,"Reduces damage received from AGL, 
Super AGL and Extreme AGL Types by 70%",0,0,0,,0,0,0,0,0,0,15,135296.0,70.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000918,Type Damage Reduction,"Reduces damage received from 
AGL, INT, Super AGL, Super INT, 
Extreme AGL and Extreme INT Types by 80%",0,0,0,,0,0,0,0,0,0,15,676480.0,80.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000919,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,140.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000920,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,150.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000921,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,160.0,,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000922,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,270.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000923,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,290.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000924,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,320.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000925,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,2024-02-27 09:30:51.545846,2024-02-27 09:30:51.545846
1000926,ATK Boost,Greatly increases ATK,0,0,0,,1,0,0,0,0,0,1,410.0,100.0,,2024-02-27 09:30:51.563403,2024-02-27 09:30:51.563403
1000928,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:51.563403,2024-02-27 09:30:51.563403
1000931,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:51.563403,2024-02-27 09:30:51.563403
1000932,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:51.563403,2024-02-27 09:30:51.563403
1000933,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:51.563403,2024-02-27 09:30:51.563403
1000934,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:51.563403,2024-02-27 09:30:51.563403
1000935,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:51.563403,2024-02-27 09:30:51.563403
1000936,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:51.563403,2024-02-27 09:30:51.563403
1000939,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:51.563403,2024-02-27 09:30:51.563403
1000940,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:51.563403,2024-02-27 09:30:51.563403
1000941,Penetration,Increases damage dealt to enemies,0,0,0,,0,0,0,0,0,0,3,200.0,,,2024-02-27 09:30:51.563403,2024-02-27 09:30:51.563403
