id,name,description,causality_description,aim_target,increase_rate,lv_bonus,is_inactive,created_at,updated_at
4230,Golden Supernova,Causes immense damage to enemy,,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4231,Golden Supernova,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4232,Remote Serious Bomb,"Raises ATK and 
causes supreme damage to enemy",,0,120,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4233,Surprise Blade,"Raises ATK for 1 turn, 
causes immense damage to enemy 
and lowers DEF",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4234,Désastre Eraser,"Causes immense damage, 
lowers ATK and stuns the enemy",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4235,Savage Tyrant,"Causes mega-colossal damage, 
lowers ATK and stuns the enemy",,0,250,10,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4236,Désastre Compress,"Raises ATK for 1 turn, 
causes supreme damage, 
lowers ATK and stuns the enemy",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4237,Justice Slash (Extreme),"Raises ATK & DEF for 1 turn, 
causes immense damage to enemy and 
raises Super Class allies' ATK by 30% for 1 turn",,0,150,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4238,Skybreaker Dance (Extreme),"Raises DEF for 1 turn, 
causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4239,Lightbreaker Mad Dance (Extreme),"Raises DEF for 1 turn, 
causes immense damage to enemy 
and massively lowers DEF",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4240,Golden Supernova (Extreme),"Raises ATK, raises DEF for 1 turn and 
causes immense damage to enemy",,0,150,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4241,Surprise Blade (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and seals Super Attack",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4242,Instant Transmission Kamehameha (Extreme),"Greatly raises ATK for 1 turn, 
causes immense damage with 
a great chance of stunning the enemy",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4243,Atomic Flash (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4244,Ultra Time Judgement (Extreme),"Massively raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4245,Savage Tyrant (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and greatly lowers ATK & DEF",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4246,Désastre Compress (Extreme),"Greatly raises ATK temporarily and 
causes destructive damage with 
a medium chance of stunning the enemy",,0,100,10,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4247,Justice Slash,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4248,Ultra Time Judgement,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4249,Atomic Flash,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4250,Instant Transmission Kamehameha,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4251,Golden Supernova,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4252,Savage Tyrant,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4253,Surprise Blade,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4254,Wolf Fang Fist,"Raises ATK for 1 turn and 
causes immense damage to enemy",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4255,Wolf Fang Kamehameha,"Raises ATK for 1 turn and 
causes immense damage with 
a high chance of stunning the enemy",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4256,Reclining Slicer,"Greatly raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4257,Reclining Slicer,"Massively raises DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4258,Infinity Illusion,"Raises DEF for 1 turn and 
causes colossal damage to enemy; 
raises Extreme Class allies' ATK by 20% for 1 turn",,0,180,5,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4259,Super Revenger Cannon,"Raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy; 
raises Extreme Class allies' ATK by 30% for 1 turn",,0,220,10,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4260,Bloody Nightmare,"Greatly raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4261,Full Charge Revenger Cannon,"Massively raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4262,Atomic Flash,Causes immense damage to enemy,,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4263,Full Power 10x Kamehameha,Causes immense damage to enemy,,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4264,Super Final Shine Attack,Causes immense damage to enemy,,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4265,Finish Buster,"Raises DEF, raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4266,Kamehameha,"Raises ATK, raises DEF for 1 turn and 
causes supreme damage to enemy",,0,120,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4267,Five-Fighter Assault,"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and lowers DEF",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4268,Five-Fighter Assault,"Raises ATK & DEF for 1 turn, 
causes colossal damage to enemy 
and greatly lowers DEF",,0,200,5,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4269,Super Kamehameha,"Raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy; 
raises Super Class allies' ATK by 50% for 1 turn",,0,200,10,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4270,Explosive Demon Flash,"Greatly raises ATK and raises DEF for 1 turn 
and causes colossal damage with 
a medium chance of stunning the enemy",,0,200,5,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4271,Super Kamehameha,"Greatly raises ATK & DEF for 1 turn, 
causes mega-colossal damage to enemy 
and lowers ATK & DEF",,0,250,10,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4272,Fusion,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4273,Explosive Demon Wave,"Greatly raises DEF and raises ATK for 1 turn 
and causes colossal damage with 
a medium chance of stunning the enemy",,0,200,5,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4274,Special Beam Cannon,"Greatly raises ATK & DEF for 1 turn, 
causes mega-colossal damage to enemy 
and lowers ATK & DEF",,0,250,10,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4275,Fierce Awakening Dance,"Greatly raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4276,Namekian Explosive Barrage Strike,"Massively raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4277,Maiden Rush,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4278,Kamehameha,"Greatly raises ATK for 1 turn, 
causes supreme damage to enemy 
and lowers ATK & DEF",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4279,Gamma Blaster,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4280,Gamma Blaster,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4281,None,None,,0,0,0,1,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4282,Rebellion Hammer,"Raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and seals Super Attack",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4283,Ultimate Soaring Dragon Fist,"Raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and massively lowers DEF",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4284,Elegance Bolt,"Greatly raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4285,Dark Judgment,"Massively raises DEF for 1 turn, 
causes supreme damage to enemy 
and greatly lowers ATK & DEF",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4286,Blazing Storm,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4287,Shock Wave,"Causes immense damage with 
a medium chance of stunning the enemy",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4288,Eagle Kick,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4289,Elite Beam,"Causes supreme damage to enemy 
and greatly lowers ATK & DEF",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4290,Gamma Blaster,"Raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4291,Galactic Buster (Extreme),"Raises DEF for 1 turn, 
causes colossal damage to enemy 
and massively lowers DEF",,0,200,5,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4292,Galactic Suppression (Extreme),"Raises DEF for 1 turn and 
causes mega-colossal damage to enemy; 
raises Extreme Class allies' ATK by 40% for 1 turn",,0,210,10,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4293,Wolf Fang Fist,Causes immense damage to enemy,,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4294,Kamehameha,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4295,Spirit Ball,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4296,Wolf Fang Kamehameha,Causes immense damage to enemy,,0,180,25,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4297,Grand Smasher,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4298,Galactic Suppression,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4299,Super Dragon Twin Fists (Extreme),"Raises ATK & DEF for 1 turn and 
causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4300,Kamehameha (Extreme),"Greatly raises ATK for 1 turn, 
causes supreme damage to enemy 
and greatly lowers ATK & DEF",,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4301,Eraser Cannon,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4303,Masenko,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4304,Explosive Demon Flash,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4305,Explosive Demon Flash,Causes colossal damage to enemy,,0,200,5,0,2024-02-27 09:32:37.364706,2024-02-27 09:32:37.364706
4306,Super Kamehameha,Causes mega-colossal damage to enemy,,0,250,10,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4307,Special Beam Cannon,Causes explosive damage to enemy,,0,800,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4308,Explosive Demon Flash,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4309,Explosive Demon Flash,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4310,Fusion,"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4311,Explosive Demon Wave,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4312,Explosive Demon Wave,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4313,Maiden Rush,"Raises ATK & DEF for 1 turn and 
causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4314,Super Kamehameha (Extreme),"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4315,Maiden Rush,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4316,Explosive Demon Wave,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4317,Special Beam Cannon,Causes mega-colossal damage to enemy,,0,250,10,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4318,Namekian Explosive Barrage Strike,Causes mega-colossal damage to enemy,,0,250,10,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4319,Gamma Blaster,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4320,Gamma Blaster,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4321,Maximum Blaster,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4322,Dodon Ray (Extreme),"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4323,Dodon Ray,"Causes supreme damage to enemy 
and lowers ATK",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4324,Dodon Ray,"Causes supreme damage to enemy 
and lowers ATK by 50%",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4325,Dodon Ray,"Causes supreme damage to enemy 
and massively lowers DEF",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4326,Dodon Ray,"Causes supreme damage and 
stuns the enemy for 6 turns",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4327,Dodon Ray,"Causes immense damage to enemy 
and lowers ATK by 50%",,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4328,Dodon Ray,"Causes immense damage to enemy 
and massively lowers DEF",,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4329,Dodon Ray,"Causes immense damage and 
stuns the enemy for 6 turns",,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4330,Ninpo Kasumi Shuriken,"Causes immense damage to enemy 
and seals Super Attack",,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4331,Ninpo Kasumi Shuriken,"Causes immense damage and 
stuns the enemy",,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4332,Ninpo Kasumi Shuriken,"Causes immense damage to enemy 
and lowers ATK & DEF",,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4333,Telekinesis,"Causes immense damage, 
lowers DEF and stuns the enemy",,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4334,Red Ribbon Gun,Causes mega-colossal damage to enemy,,0,250,10,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4335,Bionic Punisher,"Raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and lowers ATK & DEF",,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4336,Stardust Fall,Causes supreme damage to enemy,,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4337,Stardust Fall (Extreme),"Greatly raises ATK and raises DEF for 1 turn 
and causes immense damage to enemy",,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4338,Stardust Breaker (Extreme),"Greatly raises ATK & DEF for 4 turns 
and causes immense damage to enemy",,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4339,Blaster Meteor (Extreme),"Greatly raises ATK & DEF for 1 turn and 
causes supreme damage to all enemies",,1,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4340,Gigantic Catastrophe (Extreme),"Raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and massively lowers DEF",,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4341,Sadistic Dance,"Causes supreme damage to enemy 
and seals Super Attack for 3 turns",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4342,Hell Flash,"Raises DEF and 
causes immense damage to enemy",,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4343,Sadistic Dance,"Causes supreme damage to enemy 
and lowers DEF",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4344,Aerial Crash,"Causes supreme damage to enemy 
and seals Super Attack for 3 turns",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4345,Special Beam Cannon,"Causes supreme damage to enemy 
and lowers ATK",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4346,Galick Gun,"Causes supreme damage to enemy 
and lowers ATK",,0,150,20,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4347,Perfect Flash,"Causes extreme damage to enemy 
and greatly lowers DEF",,0,120,15,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4348,Power Break,Causes immense damage to enemy,,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4349,Perfect Death Beam,Causes immense damage to enemy,,0,180,25,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4350,Raging Masenko (Extreme),"Raises DEF, 
causes colossal damage 
to enemy and lowers ATK",,0,200,5,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4351,Chou Maretsugeki (Extreme),"Raises DEF, 
causes mega-colossal damage 
to enemy and greatly lowers ATK",,0,250,10,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4352,Gohan Explodes! (Extreme),"Greatly raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4353,Father-Son Kamehameha (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes mega-colossal damage to enemy 
and greatly lowers ATK & DEF",,0,250,10,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4354,Perfect Attack (Extreme),"Raises DEF for 1 turn, 
causes colossal damage to enemy 
and greatly lowers DEF",,0,200,5,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
4355,Kamehameha (Extreme),"Greatly raises ATK for 1 turn, 
causes mega-colossal damage to enemy 
and lowers ATK",,0,250,10,0,2024-02-27 09:32:37.374560,2024-02-27 09:32:37.374560
