id,rmbattle_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description
64039,64017,16,AwakeningItem,10,0,【覚醒メダル】南の界王 ×10,LEVEL1を3回クリア
64040,64017,17,AwakeningItem,10,0,【覚醒メダル】東の界王 ×10,LEVEL1を3回クリア
64041,64017,18,AwakeningItem,10,0,【覚醒メダル】北の界王 ×10,LEVEL1を3回クリア
64042,64018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
64043,64018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
64044,64018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
64045,64018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
64046,64018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
64047,64019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
64048,64019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
64049,64019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
64050,64019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
64051,64019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
64052,64020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
64053,64020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
64054,64020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
64055,64020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
64056,64020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
64057,64021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
64058,64021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
64059,64022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
64060,64022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
64061,64023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
65001,65001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
65002,65002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
65003,65003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
65004,65004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
65005,65005,1000,TrainingItem,1,0,亀の甲羅(プラチナ)[速] ×1,ステージ1回クリア
65006,65005,1001,TrainingItem,1,0,亀の甲羅(プラチナ)[技] ×1,ステージ1回クリア
65007,65005,1002,TrainingItem,1,0,亀の甲羅(プラチナ)[知] ×1,ステージ1回クリア
65008,65005,1003,TrainingItem,1,0,亀の甲羅(プラチナ)[力] ×1,ステージ1回クリア
65009,65005,1004,TrainingItem,1,0,亀の甲羅(プラチナ)[体] ×1,ステージ1回クリア
65010,65006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
65011,65007,1002630,Card,2,765122,【100万ゼニー】サタン像(金) ×2,ステージ3回クリア
65012,65008,1005480,Card,2,765122,【150万ゼニー】サタン像(プラチナ) ×2,ステージ4回クリア
65013,65009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
65014,65010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
65015,65010,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ6回クリア
65016,65011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
65017,65011,1013400,Card,3,0,【かすかな寝息】老界王神(居眠り) ×3,ステージ7回クリア
65018,65012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
65019,65012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
65020,65013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
65021,65013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
65022,65014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
65023,65014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
65024,65015,1,AwakeningItem,50,0,【覚醒メダル】グレゴリー ×50,LEVEL1をクリア
65025,65015,2,AwakeningItem,50,0,【覚醒メダル】バブルス ×50,LEVEL1をクリア
65026,65015,3,AwakeningItem,50,0,【覚醒メダル】ドクターゲロ ×50,LEVEL1をクリア
65027,65016,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を2回クリア
65028,65016,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を2回クリア
65029,65016,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を2回クリア
65030,65016,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を2回クリア
65031,65016,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を2回クリア
65032,65016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
65033,65016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
65034,65016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
65035,65016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
65036,65016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
65037,65017,14,AwakeningItem,10,0,【覚醒メダル】キビト ×10,LEVEL1を3回クリア
65038,65017,15,AwakeningItem,10,0,【覚醒メダル】西の界王 ×10,LEVEL1を3回クリア
65039,65017,16,AwakeningItem,10,0,【覚醒メダル】南の界王 ×10,LEVEL1を3回クリア
65040,65017,17,AwakeningItem,10,0,【覚醒メダル】東の界王 ×10,LEVEL1を3回クリア
65041,65017,18,AwakeningItem,10,0,【覚醒メダル】北の界王 ×10,LEVEL1を3回クリア
65042,65018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
65043,65018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
65044,65018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
65045,65018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
65046,65018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
65047,65019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
65048,65019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
65049,65019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
65050,65019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
65051,65019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
65052,65020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
65053,65020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
65054,65020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
65055,65020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
65056,65020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
65057,65021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
65058,65021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
65059,65022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
65060,65022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
65061,65023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
66001,66001,11,Point::Stone,3,0,龍石3個,大乱戦に参加しよう
66002,66002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
66003,66003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
66004,66004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
66005,66005,1000,TrainingItem,1,0,亀の甲羅(プラチナ)[速] ×1,ステージ1回クリア
66006,66005,1001,TrainingItem,1,0,亀の甲羅(プラチナ)[技] ×1,ステージ1回クリア
66007,66005,1002,TrainingItem,1,0,亀の甲羅(プラチナ)[知] ×1,ステージ1回クリア
66008,66005,1003,TrainingItem,1,0,亀の甲羅(プラチナ)[力] ×1,ステージ1回クリア
66009,66005,1004,TrainingItem,1,0,亀の甲羅(プラチナ)[体] ×1,ステージ1回クリア
66010,66006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
66011,66007,1002630,Card,2,765122,【100万ゼニー】サタン像(金) ×2,ステージ3回クリア
66012,66008,1005480,Card,2,765122,【150万ゼニー】サタン像(プラチナ) ×2,ステージ4回クリア
66013,66009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
66014,66010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
66015,66010,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ6回クリア
66016,66011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
66017,66011,1013400,Card,3,0,【かすかな寝息】老界王神(居眠り) ×3,ステージ7回クリア
66018,66012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
66019,66012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
66020,66013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
66021,66013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
66022,66014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
66023,66014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
66024,66015,11,Point::Stone,5,0,龍石5個,LEVEL1をクリア
66025,66015,1,AwakeningItem,50,0,【覚醒メダル】グレゴリー ×50,LEVEL1をクリア
66026,66015,2,AwakeningItem,50,0,【覚醒メダル】バブルス ×50,LEVEL1をクリア
66027,66015,3,AwakeningItem,50,0,【覚醒メダル】ドクターゲロ ×50,LEVEL1をクリア
66028,66016,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を2回クリア
66029,66016,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を2回クリア
66030,66016,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を2回クリア
66031,66016,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を2回クリア
66032,66016,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を2回クリア
66033,66016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
66034,66016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
66035,66016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
66036,66016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
66037,66016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
66038,66017,14,AwakeningItem,10,0,【覚醒メダル】キビト ×10,LEVEL1を3回クリア
66039,66017,15,AwakeningItem,10,0,【覚醒メダル】西の界王 ×10,LEVEL1を3回クリア
66040,66017,16,AwakeningItem,10,0,【覚醒メダル】南の界王 ×10,LEVEL1を3回クリア
66041,66017,17,AwakeningItem,10,0,【覚醒メダル】東の界王 ×10,LEVEL1を3回クリア
66042,66017,18,AwakeningItem,10,0,【覚醒メダル】北の界王 ×10,LEVEL1を3回クリア
66043,66018,11,Point::Stone,7,0,龍石7個,LEVEL2をクリア
66044,66018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
66045,66018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
66046,66018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
66047,66018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
66048,66018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
66049,66019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
66050,66019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
66051,66019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
66052,66019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
66053,66019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
66054,66020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
66055,66020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
66056,66020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
66057,66020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
66058,66020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
66059,66021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
66060,66021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
66061,66022,19,AwakeningItem,5,0,【覚醒メダル】東の界王神 ×5,LEVEL3を2回クリア
66062,66022,20,AwakeningItem,5,0,【覚醒メダル】老界王神 ×5,LEVEL3を2回クリア
66063,66023,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3を3回クリア
66064,66023,1003970,Card,2,0,【不思議な儀式】老界王神 ×2,LEVEL3を3回クリア
67001,67001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
67002,67002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
67003,67003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
67004,67004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
67005,67005,1000,TrainingItem,1,0,亀の甲羅(プラチナ)[速] ×1,ステージ1回クリア
67006,67005,1001,TrainingItem,1,0,亀の甲羅(プラチナ)[技] ×1,ステージ1回クリア
67007,67005,1002,TrainingItem,1,0,亀の甲羅(プラチナ)[知] ×1,ステージ1回クリア
67008,67005,1003,TrainingItem,1,0,亀の甲羅(プラチナ)[力] ×1,ステージ1回クリア
67009,67005,1004,TrainingItem,1,0,亀の甲羅(プラチナ)[体] ×1,ステージ1回クリア
67010,67006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
67011,67007,1002630,Card,2,765122,【100万ゼニー】サタン像(金) ×2,ステージ3回クリア
67012,67008,1005480,Card,2,765122,【150万ゼニー】サタン像(プラチナ) ×2,ステージ4回クリア
67013,67009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
67014,67010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
67015,67010,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ6回クリア
67016,67011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
67017,67011,1013400,Card,3,0,【かすかな寝息】老界王神(居眠り) ×3,ステージ7回クリア
67018,67012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
67019,67012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
67020,67013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
67021,67013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
67022,67014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
67023,67014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
67024,67015,1,AwakeningItem,50,0,【覚醒メダル】グレゴリー ×50,LEVEL1をクリア
67025,67015,2,AwakeningItem,50,0,【覚醒メダル】バブルス ×50,LEVEL1をクリア
67026,67015,3,AwakeningItem,50,0,【覚醒メダル】ドクターゲロ ×50,LEVEL1をクリア
67027,67016,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を2回クリア
67028,67016,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を2回クリア
67029,67016,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を2回クリア
67030,67016,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を2回クリア
67031,67016,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を2回クリア
67032,67016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
67033,67016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
67034,67016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
67035,67016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
67036,67016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
67037,67017,14,AwakeningItem,10,0,【覚醒メダル】キビト ×10,LEVEL1を3回クリア
67038,67017,15,AwakeningItem,10,0,【覚醒メダル】西の界王 ×10,LEVEL1を3回クリア
67039,67017,16,AwakeningItem,10,0,【覚醒メダル】南の界王 ×10,LEVEL1を3回クリア
67040,67017,17,AwakeningItem,10,0,【覚醒メダル】東の界王 ×10,LEVEL1を3回クリア
67041,67017,18,AwakeningItem,10,0,【覚醒メダル】北の界王 ×10,LEVEL1を3回クリア
67042,67018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
